"","sub","rotation","imagename","match","imgID","movable","block","correct","response_time"
"1071",2,300,"021_Gitarre_Akustikgitarre","match",21,1,5,1,709
"1072",2,180,"001_Baum_Bonsai","match",1,0,5,1,581
"1073",2,60,"091_Flugzeug_Segelflieger","mismatch",91,0,5,1,581
"1074",2,300,"094_Boot_Segelschiff","match",94,0,5,1,52
"1075",2,120,"042_Lampe_Stehlampe","match",42,0,5,1,711
"1076",2,120,"006_Bett_Einzelbett","mismatch",6,0,5,1,847
"1077",2,0,"027_Kamera_Spiegelreflexkamera","mismatch",27,1,5,1,1011
"1078",2,180,"033_Kopfhoerer_Muschelkopfhoerer","match",33,1,5,1,511
"1079",2,120,"068_Stuhl_Holzstuhl","mismatch",68,1,5,1,666
"1080",2,240,"069_Stuhl_Rollstuhl","mismatch",69,1,5,1,718
"1081",2,180,"054_Schrank_Bueroschrank","match",54,0,5,1,1898
"1082",2,240,"076_Tisch_Holztisch","mismatch",76,0,5,1,930
"1083",2,240,"014_Blume_Sonnenblume","mismatch",14,1,5,1,1858
"1084",2,60,"081_Uhr_Digitaluhr","match",81,1,5,1,781
"1085",2,300,"060_Sitzbank_Schaukelbank","match",60,0,5,1,692
"1086",2,180,"071_Stuhl_Schreibtischstuhl","match",71,1,5,1,663
"1087",2,240,"034_Korb_Waeschekorb","mismatch",34,1,5,1,1156
"1088",2,180,"008_Bildschirm_Desktop","match",8,0,5,0,1303
"1089",2,60,"085_Auto_Pickuptruck","match",85,0,5,1,929
"1090",2,120,"097_Besteck_Gabel","mismatch",97,1,5,1,650
"1091",2,180,"005_Bett_Doppelbett","mismatch",5,0,5,1,1532
"1092",2,60,"007_Bett_Krankenhausbett","match",7,0,5,1,736
"1093",2,120,"073_Telefon_Schnurtelefon","match",73,1,5,1,592
"1094",2,0,"058_Sitzbank_Holzbank_mit_Lehne","match",58,0,5,1,773
"1095",2,60,"029_Klavier_Fluegel","match",29,0,5,1,693
"1096",2,180,"016_Computer_Laptop","match",16,1,5,1,1022
"1097",2,120,"059_Sitzbank_Holzbank_ohne_Lehne","mismatch",59,0,5,1,714
"1098",2,240,"037_Mixer_Standmixer","mismatch",37,1,5,1,1053
"1099",2,0,"035_Kaffeemaschine_Espressomaschine","mismatch",35,0,5,1,746
"1100",2,60,"095_Boot_Kreuzfahrtschiff","match",95,0,5,1,726
"1101",2,0,"016_Computer_Laptop","match",16,1,6,1,725
"1102",2,60,"068_Stuhl_Holzstuhl","match",68,1,6,1,1060
"1103",2,120,"072_Sessel_Ledersessel","mismatch",72,0,6,1,780
"1104",2,300,"089_Eimer_Muelleimer","mismatch",89,1,6,1,617
"1105",2,300,"093_Boot_Kanu","mismatch",93,1,6,1,738
"1106",2,240,"084_Ventilator_Tischventilator","match",84,1,6,1,493
"1107",2,300,"039_Wasserkocher_modernerWasserkocher","match",39,1,6,1,933
"1108",2,180,"078_Tisch_Sofatisch","mismatch",78,0,6,1,682
"1109",2,180,"015_Blume_Tulpen","mismatch",15,1,6,1,632
"1110",2,0,"085_Auto_Pickuptruck","match",85,0,6,1,623
"1111",2,240,"029_Klavier_Fluegel","mismatch",29,0,6,1,835
"1112",2,60,"066_Stuhl_Barstuhl","match",66,1,6,1,807
"1113",2,240,"057_Seife_Kernseife","match",57,1,6,1,875
"1114",2,180,"034_Korb_Waeschekorb","mismatch",34,1,6,1,1366
"1115",2,300,"001_Baum_Bonsai","match",1,0,6,1,1279
"1116",2,120,"044_Lampe_Tischleuchte","mismatch",44,1,6,1,2181
"1117",2,180,"018_Computer_Tablet","mismatch",18,1,6,1,690
"1118",2,120,"081_Uhr_Digitaluhr","match",81,1,6,1,1019
"1119",2,120,"045_Lampe_Wandlampe","match",45,0,6,1,1002
"1120",2,60,"061_Sitzbank_Baumbank","match",61,0,6,1,754
"1121",2,180,"035_Kaffeemaschine_Espressomaschine","match",35,0,6,1,983
"1122",2,0,"030_Klavier_Keyboard","match",30,0,6,1,834
"1123",2,120,"065_Sofa_Zweiersofa","mismatch",65,0,6,1,1482
"1124",2,120,"027_Kamera_Spiegelreflexkamera","match",27,1,6,1,741
"1125",2,120,"047_Nuss_Erdnuss","match",47,1,6,1,460
"1126",2,180,"010_Blume_Gaenseblume","match",10,1,6,1,558
"1127",2,0,"032_Kopfhoerer_Earbudohrhoerer","match",32,1,6,1,779
"1128",2,180,"019_Drucker_Heimdrucker","mismatch",19,0,6,1,906
"1129",2,60,"050_Nuss_Wallnuss","match",50,1,6,1,961
"1130",2,120,"086_Auto_Polizeiauto","mismatch",86,0,6,1,600
"1131",2,300,"026_Kamera_Digitalkamera","match",26,1,6,1,1603
"1132",2,0,"004_Baum_Weide","match",4,0,6,1,763
"1133",2,240,"003_Baum_Tanne","match",3,0,6,1,689
"1134",2,60,"014_Blume_Sonnenblume","mismatch",14,1,6,1,652
"1135",2,240,"021_Gitarre_Akustikgitarre","mismatch",21,1,6,1,879
"1136",2,120,"088_Flugzeug_Kampfflieger","match",88,0,6,1,817
"1137",2,0,"064_Sofa_Ledersofa","mismatch",64,0,6,1,703
"1138",2,180,"062_Sofa_Dreiersofa","mismatch",62,0,6,1,562
"1139",2,300,"087_Auto_Panzer","mismatch",87,0,6,1,700
"1140",2,0,"042_Lampe_Stehlampe","match",42,0,6,1,589
"1141",2,120,"092_Boot_Ruderboot","match",92,1,6,1,625
"1142",2,60,"056_Seife_Fluessigseife","mismatch",56,1,6,1,755
"1143",2,60,"098_Auto_Van","match",98,0,6,1,747
"1144",2,180,"090_Flugzeug_Zweiteweltkriegsflieger","match",90,0,6,1,638
"1145",2,120,"038_Toaster_2ScheibenToaster","mismatch",38,1,6,1,1701
"1146",2,240,"100_Besteck_Loeffel","match",100,1,6,1,532
"1147",2,0,"028_Wasserkocher_retroWasserkocher","match",28,1,6,1,484
"1148",2,300,"037_Mixer_Standmixer","match",37,1,6,1,836
"1149",2,120,"011_Blume_Kaktus","mismatch",11,0,6,1,945
"1150",2,300,"073_Telefon_Schnurtelefon","match",73,1,6,1,765
"1151",2,0,"033_Kopfhoerer_Muschelkopfhoerer","match",33,1,6,1,694
"1152",2,300,"099_Eimer_Wassereimer","mismatch",99,1,6,1,723
"1153",2,300,"055_Schrank_Kleiderschrank","mismatch",55,0,6,1,829
"1154",2,0,"063_Sofa_Ecksofa","mismatch",63,0,6,1,893
"1155",2,0,"040_Lampe_Deckenlampe","match",40,0,6,1,925
"1156",2,300,"079_Tisch_Schreibtisch","match",79,0,6,1,1078
"1157",2,180,"083_Ventilator_Standventilator","mismatch",83,0,6,1,694
"1158",2,60,"059_Sitzbank_Holzbank_ohne_Lehne","match",59,0,6,1,679
"1159",2,240,"096_Auto_Oldtimer","match",96,0,6,1,529
"1160",2,240,"041_Lampe_Schreibtischlampe","match",41,1,6,1,655
"1161",2,120,"024_Glas_Trinkglas","mismatch",24,1,6,1,749
"1162",2,180,"020_Drucker_Multifunktionsdrucker","match",20,0,6,1,535
"1163",2,240,"095_Boot_Kreuzfahrtschiff","match",95,0,6,1,1357
"1164",2,120,"017_Computer_PC","match",17,0,6,1,1505
"1165",2,60,"067_Stuhl_Buerostuhl","match",67,1,6,1,561
"1166",2,0,"053_Regal_Wandregal","mismatch",53,0,6,1,713
"1167",2,120,"008_Bildschirm_Desktop","match",8,0,6,1,701
"1168",2,60,"076_Tisch_Holztisch","mismatch",76,0,6,1,642
"1169",2,240,"074_Telefon_Smartphone","match",74,1,6,1,779
"1170",2,60,"023_Glas_Sektglas","match",23,1,6,0,998
"1171",2,0,"043_Lampe_Strassenlaterne","match",43,0,6,1,732
"1172",2,60,"080_Uhr_Armbanduhr","match",80,1,6,1,1179
"1173",2,60,"022_Gitarre_Elektrogitarre","mismatch",22,1,6,1,806
"1174",2,0,"007_Bett_Krankenhausbett","match",7,0,6,1,746
"1175",2,120,"046_Besteck_Messer","match",46,1,6,1,674
"1176",2,60,"048_Nuss_Mandel","mismatch",48,1,6,1,583
"1177",2,60,"051_Regal_Holzregal","mismatch",51,0,6,1,733
"1178",2,60,"002_Baum_Palme","match",2,0,6,1,440
"1179",2,60,"013_Blume_Rosen","match",13,1,6,1,517
"1180",2,0,"071_Stuhl_Schreibtischstuhl","mismatch",71,1,6,1,584
"1181",2,0,"054_Schrank_Bueroschrank","mismatch",54,0,6,1,669
"1182",2,300,"082_Uhr_Wanduhr","mismatch",82,0,6,1,947
"1183",2,0,"094_Boot_Segelschiff","mismatch",94,0,6,1,760
"1184",2,180,"052_Regal_Metallregal","match",52,0,6,1,700
"1185",2,300,"009_Bildschirm_Flachbildfernseher","mismatch",9,0,6,1,671
"1186",2,120,"060_Sitzbank_Schaukelbank","match",60,0,6,1,878
"1187",2,0,"025_Glas_Weinglas","match",25,1,6,1,817
"1188",2,60,"006_Bett_Einzelbett","match",6,0,6,1,1024
"1189",2,180,"069_Stuhl_Rollstuhl","match",69,1,6,1,837
"1190",2,60,"049_Nuss_Pistazie","match",49,1,6,1,553
"1191",2,60,"031_Klavier_Pianino","match",31,0,6,0,1184
"1192",2,240,"012_Blume_Orchidee","mismatch",12,1,6,1,1281
"1193",2,300,"077_Tisch_Rundtisch","mismatch",77,0,6,1,899
"1194",2,0,"097_Besteck_Gabel","mismatch",97,1,6,1,694
"1195",2,300,"058_Sitzbank_Holzbank_mit_Lehne","match",58,0,6,1,892
"1196",2,120,"075_Tisch_Etagentisch","match",75,0,6,1,612
"1197",2,240,"091_Flugzeug_Segelflieger","match",91,0,6,0,1121
"1198",2,300,"036_Kaffeemaschine_Filterkaffeemaschine","mismatch",36,0,6,1,576
"1199",2,240,"005_Bett_Doppelbett","match",5,0,6,1,538
"1200",2,240,"070_Stuhl_Schalenstuhl","mismatch",70,1,6,1,852
"1201",3,60,"066_Stuhl_Barstuhl","mismatch",66,1,1,1,1356
"1202",3,60,"047_Nuss_Erdnuss","mismatch",47,1,1,1,1030
"1203",3,240,"021_Gitarre_Akustikgitarre","mismatch",21,1,1,1,1214
"1204",3,240,"053_Regal_Wandregal","match",53,0,1,1,831
"1205",3,240,"014_Blume_Sonnenblume","mismatch",14,1,1,1,752
"1206",3,180,"039_Wasserkocher_modernerWasserkocher","mismatch",39,1,1,0,1146
"1207",3,240,"007_Bett_Krankenhausbett","match",7,0,1,1,1194
"1208",3,180,"045_Lampe_Wandlampe","match",45,0,1,1,1197
"1209",3,180,"055_Schrank_Kleiderschrank","mismatch",55,0,1,1,1029
"1210",3,60,"022_Gitarre_Elektrogitarre","match",22,1,1,1,737
"1211",3,60,"073_Telefon_Schnurtelefon","match",73,1,1,1,1041
"1212",3,60,"051_Regal_Holzregal","mismatch",51,0,1,1,1246
"1213",3,120,"064_Sofa_Ledersofa","match",64,0,1,1,1020
"1214",3,0,"060_Sitzbank_Schaukelbank","match",60,0,1,1,886
"1215",3,0,"082_Uhr_Wanduhr","match",82,0,1,1,724
"1216",3,0,"050_Nuss_Wallnuss","match",50,1,1,1,476
"1217",3,180,"012_Blume_Orchidee","match",12,1,1,1,379
"1218",3,120,"044_Lampe_Tischleuchte","match",44,1,1,1,514
"1219",3,240,"094_Boot_Segelschiff","mismatch",94,0,1,1,969
"1220",3,180,"096_Auto_Oldtimer","match",96,0,1,1,480
"1221",3,300,"080_Uhr_Armbanduhr","match",80,1,1,1,985
"1222",3,180,"057_Seife_Kernseife","mismatch",57,1,1,1,705
"1223",3,300,"034_Korb_Waeschekorb","match",34,1,1,1,686
"1224",3,120,"084_Ventilator_Tischventilator","match",84,1,1,1,500
"1225",3,120,"089_Eimer_Muelleimer","mismatch",89,1,1,1,533
"1226",3,180,"069_Stuhl_Rollstuhl","mismatch",69,1,1,1,1084
"1227",3,120,"029_Klavier_Fluegel","match",29,0,1,1,528
"1228",3,0,"040_Lampe_Deckenlampe","match",40,0,1,1,455
"1229",3,240,"059_Sitzbank_Holzbank_ohne_Lehne","match",59,0,1,1,432
"1230",3,60,"036_Kaffeemaschine_Filterkaffeemaschine","match",36,0,1,1,839
"1231",3,60,"087_Auto_Panzer","match",87,0,1,0,1090
"1232",3,240,"010_Blume_Gaenseblume","match",10,1,1,1,743
"1233",3,240,"083_Ventilator_Standventilator","match",83,0,1,1,606
"1234",3,240,"078_Tisch_Sofatisch","match",78,0,1,1,813
"1235",3,300,"020_Drucker_Multifunktionsdrucker","mismatch",20,0,1,1,1012
"1236",3,120,"056_Seife_Fluessigseife","mismatch",56,1,1,1,1578
"1237",3,240,"077_Tisch_Rundtisch","mismatch",77,0,1,1,829
"1238",3,180,"068_Stuhl_Holzstuhl","mismatch",68,1,1,1,678
"1239",3,240,"041_Lampe_Schreibtischlampe","match",41,1,1,1,791
"1240",3,60,"038_Toaster_2ScheibenToaster","match",38,1,1,0,1243
"1241",3,300,"058_Sitzbank_Holzbank_mit_Lehne","match",58,0,1,1,660
"1242",3,180,"079_Tisch_Schreibtisch","mismatch",79,0,1,1,1103
"1243",3,180,"009_Bildschirm_Flachbildfernseher","match",9,0,1,1,528
"1244",3,240,"100_Besteck_Loeffel","match",100,1,1,1,670
"1245",3,180,"065_Sofa_Zweiersofa","mismatch",65,0,1,1,592
"1246",3,120,"091_Flugzeug_Segelflieger","match",91,0,1,1,736
"1247",3,180,"028_Wasserkocher_retroWasserkocher","mismatch",28,1,1,1,546
"1248",3,60,"025_Glas_Weinglas","mismatch",25,1,1,0,686
"1249",3,180,"015_Blume_Tulpen","mismatch",15,1,1,1,547
"1250",3,60,"031_Klavier_Pianino","match",31,0,1,1,2566
"1251",3,120,"049_Nuss_Pistazie","match",49,1,1,1,433
"1252",3,240,"018_Computer_Tablet","mismatch",18,1,1,1,1059
"1253",3,240,"008_Bildschirm_Desktop","mismatch",8,0,1,1,479
"1254",3,60,"005_Bett_Doppelbett","mismatch",5,0,1,1,734
"1255",3,300,"043_Lampe_Strassenlaterne","match",43,0,1,1,820
"1256",3,300,"030_Klavier_Keyboard","match",30,0,1,1,1041
"1257",3,300,"054_Schrank_Bueroschrank","mismatch",54,0,1,1,574
"1258",3,0,"006_Bett_Einzelbett","mismatch",6,0,1,1,826
"1259",3,180,"099_Eimer_Wassereimer","match",99,1,1,1,797
"1260",3,300,"042_Lampe_Stehlampe","mismatch",42,0,1,1,927
"1261",3,60,"048_Nuss_Mandel","match",48,1,1,1,393
"1262",3,60,"004_Baum_Weide","match",4,0,1,1,1212
"1263",3,60,"026_Kamera_Digitalkamera","mismatch",26,1,1,1,986
"1264",3,300,"037_Mixer_Standmixer","match",37,1,1,1,546
"1265",3,120,"017_Computer_PC","mismatch",17,0,1,1,700
"1266",3,120,"093_Boot_Kanu","match",93,1,1,0,1983
"1267",3,240,"032_Kopfhoerer_Earbudohrhoerer","match",32,1,1,1,641
"1268",3,60,"003_Baum_Tanne","match",3,0,1,1,694
"1269",3,60,"019_Drucker_Heimdrucker","match",19,0,1,0,782
"1270",3,300,"013_Blume_Rosen","match",13,1,1,1,487
"1271",3,300,"088_Flugzeug_Kampfflieger","mismatch",88,0,1,0,642
"1272",3,240,"098_Auto_Van","match",98,0,1,1,737
"1273",3,180,"027_Kamera_Spiegelreflexkamera","mismatch",27,1,1,1,713
"1274",3,120,"067_Stuhl_Buerostuhl","mismatch",67,1,1,1,657
"1275",3,240,"081_Uhr_Digitaluhr","match",81,1,1,0,1485
"1276",3,60,"011_Blume_Kaktus","mismatch",11,0,1,1,1153
"1277",3,60,"023_Glas_Sektglas","mismatch",23,1,1,1,779
"1278",3,300,"062_Sofa_Dreiersofa","mismatch",62,0,1,1,902
"1279",3,240,"033_Kopfhoerer_Muschelkopfhoerer","mismatch",33,1,1,1,638
"1280",3,180,"061_Sitzbank_Baumbank","match",61,0,1,1,1235
"1281",3,240,"086_Auto_Polizeiauto","mismatch",86,0,1,1,1021
"1282",3,120,"097_Besteck_Gabel","match",97,1,1,1,1291
"1283",3,60,"085_Auto_Pickuptruck","mismatch",85,0,1,1,679
"1284",3,240,"095_Boot_Kreuzfahrtschiff","match",95,0,1,1,507
"1285",3,180,"046_Besteck_Messer","mismatch",46,1,1,1,542
"1286",3,300,"024_Glas_Trinkglas","match",24,1,1,1,725
"1287",3,180,"063_Sofa_Ecksofa","match",63,0,1,1,1307
"1288",3,300,"052_Regal_Metallregal","match",52,0,1,1,1405
"1289",3,240,"072_Sessel_Ledersessel","mismatch",72,0,1,1,723
"1290",3,300,"075_Tisch_Etagentisch","match",75,0,1,1,618
"1291",3,180,"092_Boot_Ruderboot","mismatch",92,1,1,1,725
"1292",3,120,"076_Tisch_Holztisch","mismatch",76,0,1,1,634
"1293",3,300,"074_Telefon_Smartphone","mismatch",74,1,1,1,625
"1294",3,240,"035_Kaffeemaschine_Espressomaschine","match",35,0,1,1,1051
"1295",3,0,"070_Stuhl_Schalenstuhl","match",70,1,1,1,559
"1296",3,240,"071_Stuhl_Schreibtischstuhl","mismatch",71,1,1,1,865
"1297",3,0,"016_Computer_Laptop","mismatch",16,1,1,1,485
"1298",3,180,"002_Baum_Palme","match",2,0,1,1,899
"1299",3,120,"090_Flugzeug_Zweiteweltkriegsflieger","match",90,0,1,1,817
"1300",3,0,"001_Baum_Bonsai","mismatch",1,0,1,1,616
"1301",3,60,"061_Sitzbank_Baumbank","mismatch",61,0,2,1,1135
"1302",3,180,"089_Eimer_Muelleimer","match",89,1,2,1,756
"1303",3,240,"042_Lampe_Stehlampe","match",42,0,2,1,530
"1304",3,300,"078_Tisch_Sofatisch","match",78,0,2,1,455
"1305",3,120,"050_Nuss_Wallnuss","mismatch",50,1,2,1,769
"1306",3,120,"003_Baum_Tanne","match",3,0,2,1,490
"1307",3,240,"065_Sofa_Zweiersofa","match",65,0,2,1,768
"1308",3,0,"031_Klavier_Pianino","mismatch",31,0,2,1,895
"1309",3,300,"067_Stuhl_Buerostuhl","match",67,1,2,1,1027
"1310",3,300,"053_Regal_Wandregal","mismatch",53,0,2,1,625
"1311",3,0,"046_Besteck_Messer","match",46,1,2,1,353
"1312",3,120,"086_Auto_Polizeiauto","match",86,0,2,1,822
"1313",3,180,"035_Kaffeemaschine_Espressomaschine","mismatch",35,0,2,1,986
"1314",3,180,"032_Kopfhoerer_Earbudohrhoerer","mismatch",32,1,2,1,977
"1315",3,180,"073_Telefon_Schnurtelefon","match",73,1,2,0,672
"1316",3,300,"085_Auto_Pickuptruck","match",85,0,2,1,421
"1317",3,240,"090_Flugzeug_Zweiteweltkriegsflieger","match",90,0,2,0,1728
"1318",3,120,"072_Sessel_Ledersessel","mismatch",72,0,2,1,1235
"1319",3,180,"026_Kamera_Digitalkamera","match",26,1,2,1,491
"1320",3,120,"030_Klavier_Keyboard","match",30,0,2,0,769
"1321",3,0,"004_Baum_Weide","mismatch",4,0,2,0,676
"1322",3,180,"054_Schrank_Bueroschrank","mismatch",54,0,2,1,853
"1323",3,60,"069_Stuhl_Rollstuhl","match",69,1,2,1,1197
"1324",3,60,"077_Tisch_Rundtisch","mismatch",77,0,2,1,590
"1325",3,240,"024_Glas_Trinkglas","mismatch",24,1,2,1,755
"1326",3,0,"019_Drucker_Heimdrucker","match",19,0,2,1,928
"1327",3,180,"016_Computer_Laptop","match",16,1,2,0,1921
"1328",3,180,"059_Sitzbank_Holzbank_ohne_Lehne","match",59,0,2,1,822
"1329",3,180,"007_Bett_Krankenhausbett","match",7,0,2,0,2569
"1330",3,0,"100_Besteck_Loeffel","match",100,1,2,1,460
"1331",3,300,"082_Uhr_Wanduhr","mismatch",82,0,2,1,1286
"1332",3,60,"006_Bett_Einzelbett","match",6,0,2,1,647
"1333",3,60,"034_Korb_Waeschekorb","mismatch",34,1,2,1,554
"1334",3,240,"001_Baum_Bonsai","match",1,0,2,1,906
"1335",3,120,"080_Uhr_Armbanduhr","mismatch",80,1,2,1,797
"1336",3,60,"084_Ventilator_Tischventilator","mismatch",84,1,2,1,664
"1337",3,120,"062_Sofa_Dreiersofa","match",62,0,2,1,796
"1338",3,0,"008_Bildschirm_Desktop","match",8,0,2,1,1479
"1339",3,60,"055_Schrank_Kleiderschrank","match",55,0,2,1,1255
"1340",3,120,"010_Blume_Gaenseblume","mismatch",10,1,2,1,1787
"1341",3,180,"094_Boot_Segelschiff","match",94,0,2,1,1027
"1342",3,120,"011_Blume_Kaktus","mismatch",11,0,2,1,1508
"1343",3,0,"097_Besteck_Gabel","mismatch",97,1,2,1,1374
"1344",3,300,"038_Toaster_2ScheibenToaster","mismatch",38,1,2,1,661
"1345",3,0,"066_Stuhl_Barstuhl","match",66,1,2,1,931
"1346",3,300,"060_Sitzbank_Schaukelbank","mismatch",60,0,2,1,1300
"1347",3,120,"081_Uhr_Digitaluhr","mismatch",81,1,2,1,1402
"1348",3,0,"047_Nuss_Erdnuss","mismatch",47,1,2,1,724
"1349",3,0,"009_Bildschirm_Flachbildfernseher","mismatch",9,0,2,1,1035
"1350",3,120,"063_Sofa_Ecksofa","mismatch",63,0,2,1,895
"1351",3,180,"076_Tisch_Holztisch","match",76,0,2,1,1506
"1352",3,120,"057_Seife_Kernseife","mismatch",57,1,2,1,759
"1353",3,120,"092_Boot_Ruderboot","mismatch",92,1,2,1,985
"1354",3,180,"021_Gitarre_Akustikgitarre","mismatch",21,1,2,1,642
"1355",3,180,"013_Blume_Rosen","mismatch",13,1,2,1,848
"1356",3,120,"087_Auto_Panzer","mismatch",87,0,2,1,921
"1357",3,180,"075_Tisch_Etagentisch","mismatch",75,0,2,1,1219
"1358",3,120,"020_Drucker_Multifunktionsdrucker","match",20,0,2,1,1795
"1359",3,180,"014_Blume_Sonnenblume","mismatch",14,1,2,1,1022
"1360",3,0,"036_Kaffeemaschine_Filterkaffeemaschine","mismatch",36,0,2,1,1075
"1361",3,120,"039_Wasserkocher_modernerWasserkocher","mismatch",39,1,2,1,1187
"1362",3,120,"005_Bett_Doppelbett","match",5,0,2,1,992
"1363",3,240,"044_Lampe_Tischleuchte","match",44,1,2,1,560
"1364",3,120,"002_Baum_Palme","match",2,0,2,1,491
"1365",3,300,"045_Lampe_Wandlampe","mismatch",45,0,2,1,461
"1366",3,0,"091_Flugzeug_Segelflieger","mismatch",91,0,2,1,869
"1367",3,240,"037_Mixer_Standmixer","mismatch",37,1,2,1,581
"1368",3,120,"043_Lampe_Strassenlaterne","mismatch",43,0,2,1,698
"1369",3,300,"098_Auto_Van","mismatch",98,0,2,1,723
"1370",3,300,"025_Glas_Weinglas","match",25,1,2,0,580
"1371",3,120,"041_Lampe_Schreibtischlampe","match",41,1,2,1,824
"1372",3,300,"033_Kopfhoerer_Muschelkopfhoerer","match",33,1,2,1,513
"1373",3,120,"070_Stuhl_Schalenstuhl","match",70,1,2,1,855
"1374",3,120,"068_Stuhl_Holzstuhl","match",68,1,2,1,542
"1375",3,120,"012_Blume_Orchidee","match",12,1,2,1,735
"1376",3,240,"017_Computer_PC","mismatch",17,0,2,1,1294
"1377",3,180,"023_Glas_Sektglas","match",23,1,2,1,478
"1378",3,240,"052_Regal_Metallregal","match",52,0,2,1,546
"1379",3,0,"018_Computer_Tablet","match",18,1,2,0,677
"1380",3,240,"040_Lampe_Deckenlampe","mismatch",40,0,2,0,1081
"1381",3,0,"096_Auto_Oldtimer","match",96,0,2,1,1822
"1382",3,180,"071_Stuhl_Schreibtischstuhl","match",71,1,2,1,698
"1383",3,60,"064_Sofa_Ledersofa","mismatch",64,0,2,1,862
"1384",3,180,"095_Boot_Kreuzfahrtschiff","mismatch",95,0,2,1,911
"1385",3,240,"027_Kamera_Spiegelreflexkamera","match",27,1,2,1,622
"1386",3,60,"028_Wasserkocher_retroWasserkocher","match",28,1,2,1,921
"1387",3,120,"099_Eimer_Wassereimer","match",99,1,2,1,691
"1388",3,0,"022_Gitarre_Elektrogitarre","mismatch",22,1,2,1,1961
"1389",3,300,"079_Tisch_Schreibtisch","match",79,0,2,1,995
"1390",3,300,"083_Ventilator_Standventilator","match",83,0,2,1,578
"1391",3,60,"015_Blume_Tulpen","match",15,1,2,1,638
"1392",3,0,"048_Nuss_Mandel","match",48,1,2,1,450
"1393",3,60,"049_Nuss_Pistazie","match",49,1,2,1,426
"1394",3,0,"074_Telefon_Smartphone","mismatch",74,1,2,1,521
"1395",3,180,"088_Flugzeug_Kampfflieger","match",88,0,2,1,540
"1396",3,0,"029_Klavier_Fluegel","mismatch",29,0,2,1,462
"1397",3,240,"051_Regal_Holzregal","match",51,0,2,1,654
"1398",3,120,"058_Sitzbank_Holzbank_mit_Lehne","match",58,0,2,1,606
"1399",3,240,"093_Boot_Kanu","mismatch",93,1,2,1,544
"1400",3,0,"056_Seife_Fluessigseife","match",56,1,2,1,1430
"1401",3,120,"061_Sitzbank_Baumbank","match",61,0,3,1,555
"1402",3,240,"097_Besteck_Gabel","mismatch",97,1,3,1,809
"1403",3,300,"046_Besteck_Messer","mismatch",46,1,3,1,770
"1404",3,60,"088_Flugzeug_Kampfflieger","match",88,0,3,1,445
"1405",3,120,"100_Besteck_Loeffel","match",100,1,3,1,495
"1406",3,60,"010_Blume_Gaenseblume","mismatch",10,1,3,1,727
"1407",3,120,"015_Blume_Tulpen","match",15,1,3,1,971
"1408",3,180,"031_Klavier_Pianino","match",31,0,3,0,917
"1409",3,180,"011_Blume_Kaktus","match",11,0,3,1,1105
"1410",3,0,"033_Kopfhoerer_Muschelkopfhoerer","match",33,1,3,1,467
"1411",3,60,"056_Seife_Fluessigseife","mismatch",56,1,3,1,2159
"1412",3,60,"045_Lampe_Wandlampe","mismatch",45,0,3,1,957
"1413",3,300,"047_Nuss_Erdnuss","match",47,1,3,1,470
"1414",3,120,"048_Nuss_Mandel","mismatch",48,1,3,0,514
"1415",3,0,"067_Stuhl_Buerostuhl","mismatch",67,1,3,1,1066
"1416",3,180,"058_Sitzbank_Holzbank_mit_Lehne","mismatch",58,0,3,1,718
"1417",3,60,"054_Schrank_Bueroschrank","match",54,0,3,1,1165
"1418",3,60,"050_Nuss_Wallnuss","mismatch",50,1,3,1,850
"1419",3,60,"008_Bildschirm_Desktop","match",8,0,3,1,621
"1420",3,0,"098_Auto_Van","match",98,0,3,1,665
"1421",3,120,"022_Gitarre_Elektrogitarre","mismatch",22,1,3,1,779
"1422",3,120,"026_Kamera_Digitalkamera","match",26,1,3,1,818
"1423",3,180,"004_Baum_Weide","mismatch",4,0,3,1,943
"1424",3,180,"029_Klavier_Fluegel","match",29,0,3,1,655
"1425",3,300,"005_Bett_Doppelbett","match",5,0,3,1,891
"1426",3,300,"036_Kaffeemaschine_Filterkaffeemaschine","mismatch",36,0,3,1,762
"1427",3,300,"021_Gitarre_Akustikgitarre","mismatch",21,1,3,1,619
"1428",3,240,"009_Bildschirm_Flachbildfernseher","match",9,0,3,1,1203
"1429",3,180,"064_Sofa_Ledersofa","match",64,0,3,1,1022
"1430",3,240,"002_Baum_Palme","mismatch",2,0,3,1,618
"1431",3,180,"019_Drucker_Heimdrucker","mismatch",19,0,3,1,776
"1432",3,180,"044_Lampe_Tischleuchte","mismatch",44,1,3,1,415
"1433",3,180,"006_Bett_Einzelbett","match",6,0,3,1,1222
"1434",3,60,"068_Stuhl_Holzstuhl","match",68,1,3,1,564
"1435",3,300,"065_Sofa_Zweiersofa","mismatch",65,0,3,1,1031
"1436",3,300,"040_Lampe_Deckenlampe","mismatch",40,0,3,1,1238
"1437",3,300,"077_Tisch_Rundtisch","match",77,0,3,1,1030
"1438",3,180,"081_Uhr_Digitaluhr","mismatch",81,1,3,1,2195
"1439",3,0,"072_Sessel_Ledersessel","match",72,0,3,1,566
"1440",3,0,"095_Boot_Kreuzfahrtschiff","mismatch",95,0,3,1,697
"1441",3,300,"035_Kaffeemaschine_Espressomaschine","mismatch",35,0,3,1,902
"1442",3,180,"086_Auto_Polizeiauto","match",86,0,3,1,614
"1443",3,180,"060_Sitzbank_Schaukelbank","match",60,0,3,1,927
