"","sub","rotation","imagename","match","imgID","block","correct","response_time","log_RT"
"1754",3,180,"070_Stuhl_Schalenstuhl","mismatch",70,6,1,526,6.26530121273771
"1755",3,60,"043_Lampe_Strassenlaterne","mismatch",43,6,1,475,6.16331480403464
"1756",3,240,"019_Drucker_Heimdrucker","mismatch",19,6,1,467,6.1463292576689
"1757",3,240,"045_Lampe_Wandlampe","match",45,6,1,477,6.16751649088834
"1758",3,120,"037_Mixer_Standmixer","match",37,6,1,437,6.07993319509559
"1759",3,300,"089_Eimer_Muelleimer","mismatch",89,6,1,452,6.11368217983223
"1760",3,240,"016_Computer_Laptop","mismatch",16,6,1,548,6.30627528694802
"1761",3,0,"011_Blume_Kaktus","match",11,6,1,520,6.25382881157547
"1762",3,180,"024_Glas_Trinkglas","mismatch",24,6,1,879,6.77878489768518
"1763",3,60,"099_Eimer_Wassereimer","mismatch",99,6,1,676,6.51619307604296
"1764",3,0,"061_Sitzbank_Baumbank","mismatch",61,6,1,846,6.74051935960622
"1765",3,0,"003_Baum_Tanne","mismatch",3,6,1,431,6.06610809010375
"1766",3,300,"027_Kamera_Spiegelreflexkamera","mismatch",27,6,1,1010,6.9177056098353
"1767",3,0,"015_Blume_Tulpen","mismatch",15,6,1,575,6.35437004079735
"1768",3,0,"081_Uhr_Digitaluhr","match",81,6,1,599,6.39526159811545
"1769",3,180,"022_Gitarre_Elektrogitarre","match",22,6,1,567,6.34035930372775
"1770",3,300,"028_Wasserkocher_retroWasserkocher","mismatch",28,6,1,506,6.22653666928747
"1771",3,0,"055_Schrank_Kleiderschrank","match",55,6,1,543,6.29710931993394
"1772",3,180,"097_Besteck_Gabel","match",97,6,1,466,6.14418563412565
"1773",3,240,"050_Nuss_Wallnuss","match",50,6,1,573,6.35088571671474
"1774",3,0,"068_Stuhl_Holzstuhl","mismatch",68,6,1,678,6.5191472879404
"1776",3,0,"092_Boot_Ruderboot","match",92,6,1,613,6.41836493593621
"1777",3,120,"021_Gitarre_Akustikgitarre","match",21,6,1,635,6.45362499889269
"1778",3,240,"038_Toaster_2ScheibenToaster","mismatch",38,6,1,1051,6.95749737087695
"1779",3,60,"082_Uhr_Wanduhr","match",82,6,1,419,6.03787091992214
"1780",3,300,"032_Kopfhoerer_Earbudohrhoerer","mismatch",32,6,1,810,6.69703424766648
"1781",3,180,"098_Auto_Van","mismatch",98,6,1,879,6.77878489768518
"1782",3,60,"033_Kopfhoerer_Muschelkopfhoerer","match",33,6,1,1120,7.02108396428914
"1783",3,300,"096_Auto_Oldtimer","match",96,6,1,461,6.13339804299665
"1784",3,0,"013_Blume_Rosen","match",13,6,1,401,5.99396142730657
"1785",3,240,"048_Nuss_Mandel","mismatch",48,6,1,812,6.69950034016168
"1786",3,60,"071_Stuhl_Schreibtischstuhl","match",71,6,1,458,6.12686918411419
"1787",3,180,"005_Bett_Doppelbett","mismatch",5,6,1,500,6.21460809842219
"1788",3,120,"004_Baum_Weide","match",4,6,1,423,6.04737217904628
"1789",3,0,"093_Boot_Kanu","match",93,6,1,668,6.50428817353665
"1790",3,180,"091_Flugzeug_Segelflieger","match",91,6,1,467,6.1463292576689
"1791",3,120,"014_Blume_Sonnenblume","match",14,6,1,387,5.95842469302978
"1792",3,240,"076_Tisch_Holztisch","match",76,6,1,428,6.0591231955818
"1793",3,240,"066_Stuhl_Barstuhl","mismatch",66,6,1,611,6.4150969591716
"1794",3,0,"034_Korb_Waeschekorb","mismatch",34,6,1,850,6.74523634948436
"1795",3,300,"087_Auto_Panzer","match",87,6,1,614,6.41999492814714
"1796",3,300,"044_Lampe_Tischleuchte","mismatch",44,6,1,814,6.70196036600254
"1798",4,180,"001_Baum_Bonsai","mismatch",1,1,1,2343,7.7591874385078
"1799",4,300,"018_Computer_Tablet","match",18,1,1,924,6.82871207164168
"1800",4,300,"062_Sofa_Dreiersofa","match",62,1,1,1042,6.94889722231331
"1801",4,0,"086_Auto_Polizeiauto","mismatch",86,1,1,908,6.81124437860129
"1802",4,180,"065_Sofa_Zweiersofa","match",65,1,1,833,6.72503364216684
"1803",4,0,"028_Wasserkocher_retroWasserkocher","match",28,1,1,952,6.85856503479136
"1804",4,180,"020_Drucker_Multifunktionsdrucker","mismatch",20,1,1,762,6.63594655568665
"1805",4,0,"046_Besteck_Messer","match",46,1,1,606,6.40687998606931
"1806",4,0,"097_Besteck_Gabel","match",97,1,1,744,6.61204103483309
"1807",4,240,"092_Boot_Ruderboot","mismatch",92,1,1,1690,7.43248380791712
"1808",4,60,"032_Kopfhoerer_Earbudohrhoerer","mismatch",32,1,1,1766,7.47647238116391
"1809",4,300,"058_Sitzbank_Holzbank_mit_Lehne","mismatch",58,1,1,957,6.86380339145295
"1810",4,180,"008_Bildschirm_Desktop","match",8,1,1,1024,6.93147180559945
"1811",4,180,"070_Stuhl_Schalenstuhl","match",70,1,1,645,6.46925031679577
"1812",4,0,"091_Flugzeug_Segelflieger","mismatch",91,1,1,825,6.71538338633468
"1813",4,120,"056_Seife_Fluessigseife","mismatch",56,1,1,923,6.82762923450285
"1815",4,180,"054_Schrank_Bueroschrank","match",54,1,1,2054,7.6275443904885
"1816",4,120,"006_Bett_Einzelbett","mismatch",6,1,1,1084,6.98841318199959
"1817",4,60,"027_Kamera_Spiegelreflexkamera","mismatch",27,1,1,1103,7.0057890192535
"1818",4,300,"053_Regal_Wandregal","match",53,1,1,1154,7.05098944706805
"1819",4,180,"093_Boot_Kanu","match",93,1,1,1259,7.13807303404435
"1820",4,60,"076_Tisch_Holztisch","match",76,1,1,725,6.58617165485467
"1821",4,60,"043_Lampe_Strassenlaterne","match",43,1,1,1934,7.56734567601324
"1822",4,0,"074_Telefon_Smartphone","match",74,1,1,1203,7.09257371597468
"1823",4,120,"047_Nuss_Erdnuss","match",47,1,1,630,6.44571981938558
"1824",4,240,"084_Ventilator_Tischventilator","mismatch",84,1,1,720,6.5792512120101
"1825",4,0,"025_Glas_Weinglas","match",25,1,1,994,6.90173720665657
"1826",4,120,"019_Drucker_Heimdrucker","mismatch",19,1,1,1225,7.11069612297883
"1827",4,60,"005_Bett_Doppelbett","match",5,1,1,1269,7.14598446771439
"1828",4,0,"017_Computer_PC","match",17,1,1,1617,7.38832785957711
"1829",4,120,"079_Tisch_Schreibtisch","mismatch",79,1,1,1393,7.23921497377981
"1830",4,300,"087_Auto_Panzer","mismatch",87,1,1,1093,6.99668148817654
"1831",4,0,"099_Eimer_Wassereimer","mismatch",99,1,1,901,6.80350525760834
"1832",4,0,"080_Uhr_Armbanduhr","mismatch",80,1,1,809,6.69579891705849
"1833",4,300,"059_Sitzbank_Holzbank_ohne_Lehne","mismatch",59,1,1,777,6.65544035036765
"1834",4,60,"044_Lampe_Tischleuchte","mismatch",44,1,1,1251,7.13169851046691
"1835",4,180,"071_Stuhl_Schreibtischstuhl","match",71,1,1,714,6.57088296233958
"1836",4,180,"012_Blume_Orchidee","mismatch",12,1,1,892,6.79346613258001
"1838",4,120,"098_Auto_Van","match",98,1,1,880,6.77992190747225
"1839",4,60,"034_Korb_Waeschekorb","match",34,1,1,879,6.77878489768518
"1840",4,180,"011_Blume_Kaktus","mismatch",11,1,1,1048,6.95463886488099
"1841",4,60,"085_Auto_Pickuptruck","mismatch",85,1,1,1526,7.3304052118444
"1842",4,0,"045_Lampe_Wandlampe","mismatch",45,1,1,1032,6.93925394604151
"1843",4,180,"057_Seife_Kernseife","mismatch",57,1,1,1473,7.29505641646263
"1844",4,300,"013_Blume_Rosen","match",13,1,1,737,6.60258789218934
"1845",4,300,"090_Flugzeug_Zweiteweltkriegsflieger","mismatch",90,1,1,1112,7.01391547481053
"1846",4,180,"003_Baum_Tanne","mismatch",3,1,1,870,6.76849321164863
"1847",4,0,"023_Glas_Sektglas","mismatch",23,1,1,808,6.69456205852109
"1848",4,180,"061_Sitzbank_Baumbank","mismatch",61,1,1,787,6.6682282484174
"1849",4,240,"078_Tisch_Sofatisch","match",78,1,1,2315,7.74716496652033
"1850",4,180,"007_Bett_Krankenhausbett","mismatch",7,1,1,1474,7.29573507274928
"1851",4,120,"021_Gitarre_Akustikgitarre","match",21,1,1,1549,7.34536484041687
"1852",4,240,"042_Lampe_Stehlampe","mismatch",42,1,1,1251,7.13169851046691
"1853",4,60,"010_Blume_Gaenseblume","match",10,1,1,563,6.33327962813969
"1854",4,60,"039_Wasserkocher_modernerWasserkocher","match",39,1,1,566,6.33859407820318
"1855",4,300,"069_Stuhl_Rollstuhl","mismatch",69,1,1,1232,7.11639414409346
"1856",4,60,"009_Bildschirm_Flachbildfernseher","mismatch",9,1,1,876,6.77536609093639
"1857",4,0,"055_Schrank_Kleiderschrank","mismatch",55,1,1,790,6.67203294546107
"1858",4,300,"036_Kaffeemaschine_Filterkaffeemaschine","match",36,1,1,684,6.52795791762255
"1859",4,180,"072_Sessel_Ledersessel","mismatch",72,1,1,669,6.50578406012823
"1860",4,60,"073_Telefon_Schnurtelefon","match",73,1,1,1918,7.55903825544338
"1861",4,300,"100_Besteck_Loeffel","mismatch",100,1,1,740,6.60665018619822
"1862",4,300,"029_Klavier_Fluegel","match",29,1,1,858,6.75460409948796
"1863",4,120,"063_Sofa_Ecksofa","match",63,1,1,906,6.80903930604298
"1864",4,240,"066_Stuhl_Barstuhl","match",66,1,1,981,6.88857245956536
"1865",4,240,"033_Kopfhoerer_Muschelkopfhoerer","match",33,1,1,762,6.63594655568665
"1866",4,0,"041_Lampe_Schreibtischlampe","match",41,1,1,553,6.31535800152233
"1867",4,300,"014_Blume_Sonnenblume","mismatch",14,1,1,591,6.3818160174061
"1868",4,180,"048_Nuss_Mandel","match",48,1,1,619,6.4281052726846
"1869",4,120,"004_Baum_Weide","mismatch",4,1,1,666,6.50128967054039
"1870",4,180,"075_Tisch_Etagentisch","mismatch",75,1,1,1292,7.16394668434255
"1871",4,0,"089_Eimer_Muelleimer","mismatch",89,1,1,912,6.81563999007433
"1872",4,240,"024_Glas_Trinkglas","mismatch",24,1,1,660,6.49223983502047
"1873",4,240,"035_Kaffeemaschine_Espressomaschine","mismatch",35,1,1,550,6.30991827822652
"1874",4,60,"094_Boot_Segelschiff","mismatch",94,1,1,535,6.28226674689601
"1875",4,300,"040_Lampe_Deckenlampe","match",40,1,1,687,6.53233429222235
"1876",4,180,"050_Nuss_Wallnuss","match",50,1,1,550,6.30991827822652
"1877",4,300,"052_Regal_Metallregal","match",52,1,1,1116,7.01750614294126
"1878",4,0,"026_Kamera_Digitalkamera","mismatch",26,1,1,646,6.4707995037826
"1879",4,60,"095_Boot_Kreuzfahrtschiff","mismatch",95,1,1,1585,7.36833968631138
"1881",4,180,"064_Sofa_Ledersofa","mismatch",64,1,1,1018,6.92559519711047
"1882",4,60,"068_Stuhl_Holzstuhl","match",68,1,1,567,6.34035930372775
"1883",4,300,"067_Stuhl_Buerostuhl","match",67,1,1,511,6.2363695902037
"1884",4,0,"081_Uhr_Digitaluhr","match",81,1,1,538,6.28785856016178
"1885",4,0,"096_Auto_Oldtimer","mismatch",96,1,1,560,6.32793678372919
"1886",4,0,"049_Nuss_Pistazie","mismatch",49,1,1,820,6.7093043402583
"1887",4,120,"088_Flugzeug_Kampfflieger","mismatch",88,1,1,869,6.76734312526539
"1888",4,180,"077_Tisch_Rundtisch","mismatch",77,1,1,789,6.67076632084587
"1889",4,240,"060_Sitzbank_Schaukelbank","match",60,1,1,776,6.65415252018322
"1890",4,120,"015_Blume_Tulpen","mismatch",15,1,1,621,6.43133108193348
"1891",4,0,"022_Gitarre_Elektrogitarre","match",22,1,1,546,6.30261897574491
"1892",4,0,"082_Uhr_Wanduhr","mismatch",82,1,1,582,6.36647044773144
"1893",4,300,"016_Computer_Laptop","mismatch",16,1,1,683,6.52649485957079
"1894",4,240,"038_Toaster_2ScheibenToaster","mismatch",38,1,1,809,6.69579891705849
"1895",4,0,"031_Klavier_Pianino","match",31,1,1,777,6.65544035036765
"1896",4,120,"030_Klavier_Keyboard","mismatch",30,1,1,567,6.34035930372775
"1897",4,300,"066_Stuhl_Barstuhl","mismatch",66,2,1,763,6.63725803128446
"1898",4,240,"098_Auto_Van","match",98,2,1,908,6.81124437860129
"1899",4,120,"040_Lampe_Deckenlampe","match",40,2,1,604,6.40357419793482
"1901",4,120,"100_Besteck_Loeffel","match",100,2,1,486,6.18620862390049
"1902",4,180,"009_Bildschirm_Flachbildfernseher","mismatch",9,2,1,1507,7.3178761986265
"1903",4,0,"073_Telefon_Schnurtelefon","mismatch",73,2,1,594,6.38687931936265
"1904",4,60,"072_Sessel_Ledersessel","mismatch",72,2,1,2553,7.84502441724148
"1905",4,240,"093_Boot_Kanu","mismatch",93,2,1,1841,7.51806418123308
"1906",4,60,"092_Boot_Ruderboot","match",92,2,1,774,6.65157187358973
"1907",4,120,"007_Bett_Krankenhausbett","match",7,2,1,4598,8.43337670532313
"1908",4,300,"096_Auto_Oldtimer","mismatch",96,2,1,753,6.62406522779989
"1909",4,0,"015_Blume_Tulpen","match",15,2,1,638,6.45833828334479
"1910",4,180,"025_Glas_Weinglas","mismatch",25,2,1,619,6.4281052726846
"1911",4,300,"048_Nuss_Mandel","mismatch",48,2,1,671,6.50876913697168
"1912",4,240,"058_Sitzbank_Holzbank_mit_Lehne","match",58,2,1,865,6.76272950693188
"1913",4,180,"081_Uhr_Digitaluhr","mismatch",81,2,1,653,6.48157712927643
"1915",4,60,"035_Kaffeemaschine_Espressomaschine","match",35,2,1,935,6.84054652928869
"1916",4,180,"063_Sofa_Ecksofa","mismatch",63,2,1,1594,7.37400185935016
"1917",4,300,"097_Besteck_Gabel","match",97,2,1,518,6.24997524225948
"1918",4,300,"078_Tisch_Sofatisch","mismatch",78,2,1,641,6.46302945692067
"1919",4,240,"061_Sitzbank_Baumbank","match",61,2,1,1429,7.26473017792987
"1920",4,60,"088_Flugzeug_Kampfflieger","match",88,2,1,796,6.67959918584438
"1921",4,0,"032_Kopfhoerer_Earbudohrhoerer","mismatch",32,2,1,1303,7.17242457712485
"1922",4,0,"051_Regal_Holzregal","mismatch",51,2,1,865,6.76272950693188
"1923",4,60,"018_Computer_Tablet","mismatch",18,2,1,609,6.4118182677099
"1924",4,0,"020_Drucker_Multifunktionsdrucker","match",20,2,1,806,6.69208374250663
"1925",4,240,"062_Sofa_Dreiersofa","mismatch",62,2,1,512,6.23832462503951
"1926",4,60,"071_Stuhl_Schreibtischstuhl","mismatch",71,2,1,752,6.62273632394984
"1927",4,120,"029_Klavier_Fluegel","match",29,2,1,725,6.58617165485467
"1928",4,0,"016_Computer_Laptop","match",16,2,1,615,6.42162226780652
"1929",4,240,"001_Baum_Bonsai","mismatch",1,2,1,588,6.37672694789863
"1930",4,120,"010_Blume_Gaenseblume","mismatch",10,2,1,533,6.27852142416584
"1931",4,60,"042_Lampe_Stehlampe","match",42,2,1,610,6.41345895716736
"1932",4,120,"005_Bett_Doppelbett","mismatch",5,2,1,813,6.70073110954781
"1933",4,120,"036_Kaffeemaschine_Filterkaffeemaschine","match",36,2,1,1046,6.95272864462487
"1934",4,180,"085_Auto_Pickuptruck","mismatch",85,2,1,610,6.41345895716736
"1935",4,240,"074_Telefon_Smartphone","mismatch",74,2,1,839,6.73221070646721
"1936",4,240,"059_Sitzbank_Holzbank_ohne_Lehne","mismatch",59,2,1,561,6.3297209055227
"1937",4,120,"070_Stuhl_Schalenstuhl","mismatch",70,2,1,653,6.48157712927643
"1938",4,180,"028_Wasserkocher_retroWasserkocher","mismatch",28,2,1,588,6.37672694789863
"1939",4,120,"065_Sofa_Zweiersofa","mismatch",65,2,1,623,6.43454651878745
"1940",4,120,"002_Baum_Palme","match",2,2,1,569,6.34388043412633
"1941",4,300,"045_Lampe_Wandlampe","mismatch",45,2,1,567,6.34035930372775
"1942",4,180,"079_Tisch_Schreibtisch","mismatch",79,2,1,579,6.361302477573
"1943",4,240,"034_Korb_Waeschekorb","match",34,2,1,671,6.50876913697168
"1944",4,60,"067_Stuhl_Buerostuhl","match",67,2,1,738,6.60394382460047
"1945",4,180,"031_Klavier_Pianino","match",31,2,1,1618,7.38894609761844
"1946",4,120,"057_Seife_Kernseife","mismatch",57,2,1,759,6.63200177739563
"1947",4,0,"076_Tisch_Holztisch","mismatch",76,2,1,661,6.49375383985169
"1948",4,60,"011_Blume_Kaktus","match",11,2,1,610,6.41345895716736
"1949",4,240,"094_Boot_Segelschiff","match",94,2,1,698,6.54821910276237
"1950",4,300,"006_Bett_Einzelbett","match",6,2,1,602,6.40025744530882
"1951",4,180,"087_Auto_Panzer","match",87,2,1,2497,7.82284529027977
"1952",4,60,"075_Tisch_Etagentisch","mismatch",75,2,1,1918,7.55903825544338
"1953",4,300,"003_Baum_Tanne","match",3,2,1,853,6.74875954749168
"1954",4,0,"043_Lampe_Strassenlaterne","mismatch",43,2,1,977,6.88448665204278
"1955",4,120,"095_Boot_Kreuzfahrtschiff","mismatch",95,2,1,2615,7.86901937649902
"1956",4,240,"014_Blume_Sonnenblume","match",14,2,1,530,6.27287700654617
"1957",4,60,"023_Glas_Sektglas","match",23,2,1,714,6.57088296233958
"1959",4,180,"082_Uhr_Wanduhr","mismatch",82,2,1,844,6.73815249459596
"1960",4,180,"086_Auto_Polizeiauto","match",86,2,1,1183,7.07580886397839
"1961",4,120,"069_Stuhl_Rollstuhl","match",69,2,1,687,6.53233429222235
"1962",4,120,"050_Nuss_Wallnuss","match",50,2,1,406,6.00635315960173
"1963",4,120,"090_Flugzeug_Zweiteweltkriegsflieger","mismatch",90,2,1,794,6.67708346124714
"1964",4,0,"084_Ventilator_Tischventilator","mismatch",84,2,1,544,6.29894924685594
"1965",4,60,"024_Glas_Trinkglas","mismatch",24,2,1,875,6.77422388635761
"1966",4,240,"021_Gitarre_Akustikgitarre","mismatch",21,2,1,1648,7.40731771046942
"1967",4,240,"077_Tisch_Rundtisch","match",77,2,1,960,6.86693328446188
"1968",4,0,"013_Blume_Rosen","match",13,2,1,460,6.13122648948314
"1969",4,120,"083_Ventilator_Standventilator","match",83,2,1,526,6.26530121273771
"1970",4,300,"039_Wasserkocher_modernerWasserkocher","mismatch",39,2,1,449,6.10702288774225
"1971",4,300,"054_Schrank_Bueroschrank","match",54,2,1,886,6.78671695060508
"1972",4,240,"080_Uhr_Armbanduhr","match",80,2,1,869,6.76734312526539
"1973",4,0,"027_Kamera_Spiegelreflexkamera","match",27,2,1,542,6.29526600143965
"1975",4,120,"044_Lampe_Tischleuchte","match",44,2,1,618,6.42648845745769
"1976",4,60,"046_Besteck_Messer","match",46,2,1,512,6.23832462503951
"1977",4,240,"055_Schrank_Kleiderschrank","match",55,2,1,917,6.82110747225646
"1978",4,120,"060_Sitzbank_Schaukelbank","mismatch",60,2,1,781,6.66057514983969
"1979",4,300,"091_Flugzeug_Segelflieger","match",91,2,1,676,6.51619307604296
"1980",4,300,"068_Stuhl_Holzstuhl","mismatch",68,2,1,561,6.3297209055227
"1981",4,300,"033_Kopfhoerer_Muschelkopfhoerer","match",33,2,1,699,6.54965074223381
"1982",4,60,"004_Baum_Weide","match",4,2,1,495,6.20455776256869
"1983",4,120,"099_Eimer_Wassereimer","match",99,2,1,486,6.18620862390049
"1984",4,60,"019_Drucker_Heimdrucker","mismatch",19,2,1,725,6.58617165485467
"1985",4,240,"012_Blume_Orchidee","match",12,2,1,505,6.22455842927536
"1986",4,300,"026_Kamera_Digitalkamera","match",26,2,1,1323,7.18765716411496
"1987",4,120,"089_Eimer_Muelleimer","mismatch",89,2,1,786,6.66695679242921
"1988",4,120,"064_Sofa_Ledersofa","mismatch",64,2,1,1681,7.42714413340862
"1989",4,300,"038_Toaster_2ScheibenToaster","match",38,2,1,652,6.48004456192665
"1990",4,60,"008_Bildschirm_Desktop","match",8,2,1,685,6.52941883826223
"1991",4,0,"047_Nuss_Erdnuss","mismatch",47,2,1,648,6.47389069635227
"1992",4,300,"041_Lampe_Schreibtischlampe","mismatch",41,2,1,775,6.65286302935335
"1993",4,120,"049_Nuss_Pistazie","match",49,2,1,578,6.35957386867238
"1994",4,60,"053_Regal_Wandregal","match",53,2,1,1119,7.02019070831193
"1995",4,0,"037_Mixer_Standmixer","match",37,2,1,752,6.62273632394984
"1996",4,60,"017_Computer_PC","match",17,2,1,729,6.59167373200866
"1997",4,0,"075_Tisch_Etagentisch","mismatch",75,3,1,595,6.38856140554563
"1998",4,240,"082_Uhr_Wanduhr","mismatch",82,3,1,782,6.66185474054531
"1999",4,0,"010_Blume_Gaenseblume","match",10,3,1,493,6.20050917404269
"2000",4,60,"097_Besteck_Gabel","mismatch",97,3,1,989,6.89669433162271
"2001",4,180,"068_Stuhl_Holzstuhl","mismatch",68,3,1,609,6.4118182677099
"2002",4,0,"078_Tisch_Sofatisch","mismatch",78,3,1,738,6.60394382460047
"2003",4,0,"011_Blume_Kaktus","match",11,3,1,726,6.5875500148248
"2004",4,240,"007_Bett_Krankenhausbett","mismatch",7,3,1,646,6.4707995037826
"2005",4,240,"025_Glas_Weinglas","match",25,3,1,493,6.20050917404269
"2006",4,60,"080_Uhr_Armbanduhr","mismatch",80,3,1,626,6.4393503711001
"2007",4,0,"014_Blume_Sonnenblume","mismatch",14,3,1,619,6.4281052726846
"2008",4,180,"055_Schrank_Kleiderschrank","mismatch",55,3,1,1792,7.49108759353488
"2009",4,0,"098_Auto_Van","mismatch",98,3,1,1327,7.19067603433221
"2010",4,240,"046_Besteck_Messer","match",46,3,1,516,6.24610676548156
"2011",4,60,"084_Ventilator_Tischventilator","match",84,3,1,476,6.16541785423142
"2012",4,240,"020_Drucker_Multifunktionsdrucker","mismatch",20,3,1,625,6.4377516497364
"2013",4,240,"017_Computer_PC","match",17,3,1,819,6.70808408385307
"2014",4,300,"095_Boot_Kreuzfahrtschiff","match",95,3,1,1331,7.19368581839511
"2015",4,300,"076_Tisch_Holztisch","mismatch",76,3,1,695,6.54391184556479
"2016",4,0,"065_Sofa_Zweiersofa","match",65,3,1,826,6.71659477352098
"2017",4,60,"015_Blume_Tulpen","match",15,3,1,665,6.49978704065585
"2018",4,240,"019_Drucker_Heimdrucker","match",19,3,1,931,6.83625927727707
"2019",4,120,"034_Korb_Waeschekorb","match",34,3,1,691,6.53813982376767
"2020",4,120,"093_Boot_Kanu","match",93,3,1,1178,7.07157336421153
"2022",4,180,"089_Eimer_Muelleimer","mismatch",89,3,1,790,6.67203294546107
"2023",4,180,"059_Sitzbank_Holzbank_ohne_Lehne","match",59,3,1,718,6.57646956904822
"2024",4,0,"087_Auto_Panzer","mismatch",87,3,1,786,6.66695679242921
"2025",4,300,"008_Bildschirm_Desktop","mismatch",8,3,1,663,6.49677499018586
"2026",4,240,"003_Baum_Tanne","match",3,3,1,646,6.4707995037826
"2027",4,180,"026_Kamera_Digitalkamera","match",26,3,1,818,6.70686233660275
"2028",4,120,"031_Klavier_Pianino","mismatch",31,3,1,913,6.81673588059497
"2029",4,180,"094_Boot_Segelschiff","mismatch",94,3,1,787,6.6682282484174
"2030",4,180,"043_Lampe_Strassenlaterne","mismatch",43,3,1,1262,7.14045304310116
"2031",4,120,"035_Kaffeemaschine_Espressomaschine","mismatch",35,3,1,845,6.73933662735717
"2032",4,180,"037_Mixer_Standmixer","match",37,3,1,797,6.68085467879022
"2033",4,60,"054_Schrank_Bueroschrank","mismatch",54,3,1,556,6.32076829425058
"2034",4,300,"047_Nuss_Erdnuss","match",47,3,1,497,6.20859002609663
"2035",4,0,"090_Flugzeug_Zweiteweltkriegsflieger","match",90,3,1,942,6.84800527457636
"2037",4,0,"006_Bett_Einzelbett","match",6,3,1,1183,7.07580886397839
"2038",4,240,"053_Regal_Wandregal","mismatch",53,3,1,621,6.43133108193348
"2039",4,0,"024_Glas_Trinkglas","mismatch",24,3,1,1586,7.36897040219479
"2040",4,180,"066_Stuhl_Barstuhl","match",66,3,1,1537,7.3375877435386
"2041",4,180,"033_Kopfhoerer_Muschelkopfhoerer","mismatch",33,3,1,935,6.84054652928869
"2042",4,240,"051_Regal_Holzregal","match",51,3,1,1110,7.01211529430638
"2043",4,240,"040_Lampe_Deckenlampe","mismatch",40,3,1,913,6.81673588059497
"2044",4,180,"005_Bett_Doppelbett","match",5,3,1,1883,7.54062152865715
"2045",4,0,"018_Computer_Tablet","mismatch",18,3,1,589,6.37842618365159
"2046",4,120,"001_Baum_Bonsai","match",1,3,1,520,6.25382881157547
"2047",4,60,"041_Lampe_Schreibtischlampe","mismatch",41,3,1,591,6.3818160174061
"2048",4,180,"022_Gitarre_Elektrogitarre","match",22,3,1,500,6.21460809842219
"2049",4,300,"049_Nuss_Pistazie","match",49,3,1,639,6.45990445437753
"2050",4,0,"067_Stuhl_Buerostuhl","mismatch",67,3,1,609,6.4118182677099
"2051",4,0,"056_Seife_Fluessigseife","mismatch",56,3,1,655,6.48463523563525
"2052",4,240,"081_Uhr_Digitaluhr","mismatch",81,3,1,1537,7.3375877435386
"2053",4,240,"085_Auto_Pickuptruck","match",85,3,1,565,6.33682573114644
"2054",4,240,"100_Besteck_Loeffel","match",100,3,1,473,6.15909538849193
"2055",4,0,"058_Sitzbank_Holzbank_mit_Lehne","match",58,3,1,649,6.47543271670409
"2056",4,60,"012_Blume_Orchidee","match",12,3,1,685,6.52941883826223
"2057",4,300,"021_Gitarre_Akustikgitarre","match",21,3,1,845,6.73933662735717
"2058",4,60,"077_Tisch_Rundtisch","match",77,3,1,1064,6.96979066990159
"2059",4,120,"061_Sitzbank_Baumbank","match",61,3,1,792,6.67456139181443
"2060",4,300,"009_Bildschirm_Flachbildfernseher","mismatch",9,3,1,1061,6.96696713861398
"2062",4,60,"002_Baum_Palme","mismatch",2,3,1,1110,7.01211529430638
"2063",4,240,"069_Stuhl_Rollstuhl","mismatch",69,3,1,1640,7.40245152081824
"2064",4,60,"045_Lampe_Wandlampe","mismatch",45,3,1,1544,7.34213173058472
"2065",4,0,"050_Nuss_Wallnuss","mismatch",50,3,1,953,6.8596149036542
"2066",4,120,"073_Telefon_Schnurtelefon","match",73,3,1,1827,7.51043055637801
"2067",4,0,"039_Wasserkocher_modernerWasserkocher","mismatch",39,3,1,724,6.58479139238572
"2068",4,120,"072_Sessel_Ledersessel","match",72,3,1,1188,7.08002649992259
"2069",4,60,"038_Toaster_2ScheibenToaster","mismatch",38,3,1,1618,7.38894609761844
"2070",4,300,"088_Flugzeug_Kampfflieger","match",88,3,1,712,6.56807791141198
"2071",4,60,"036_Kaffeemaschine_Filterkaffeemaschine","match",36,3,1,708,6.56244409369372
"2072",4,180,"027_Kamera_Spiegelreflexkamera","mismatch",27,3,1,976,6.88346258641309
"2073",4,120,"096_Auto_Oldtimer","match",96,3,1,1404,7.24708058458576
"2074",4,0,"092_Boot_Ruderboot","match",92,3,1,672,6.51025834052315
"2075",4,180,"062_Sofa_Dreiersofa","match",62,3,1,679,6.5206211275587
"2076",4,180,"013_Blume_Rosen","mismatch",13,3,1,861,6.75809450442773
"2077",4,300,"004_Baum_Weide","match",4,3,1,579,6.361302477573
"2078",4,240,"048_Nuss_Mandel","mismatch",48,3,1,676,6.51619307604296
"2079",4,240,"091_Flugzeug_Segelflieger","match",91,3,1,806,6.69208374250663
"2080",4,180,"060_Sitzbank_Schaukelbank","mismatch",60,3,1,773,6.65027904858742
"2081",4,240,"023_Glas_Sektglas","mismatch",23,3,1,697,6.54678541076052
"2082",4,60,"086_Auto_Polizeiauto","match",86,3,1,521,6.25575004175337
"2083",4,0,"029_Klavier_Fluegel","mismatch",29,3,1,948,6.85435450225502
"2084",4,300,"074_Telefon_Smartphone","match",74,3,1,744,6.61204103483309
"2085",4,60,"099_Eimer_Wassereimer","mismatch",99,3,1,878,6.77764659363512
"2086",4,0,"071_Stuhl_Schreibtischstuhl","mismatch",71,3,1,616,6.42324696353352
