"","sub","consistency","rotation","imgID","imagename","movable","correct","response_time"
"852",16,"con","canon",114,"114_Brokkoli",1,1,663
"853",16,"con","noncanon",105,"105_Geschenk",0,1,614
"854",16,"incon","canon",31,"031_Muelltonne",0,1,493
"855",16,"con","noncanon",100,"100_Besteck_Loeffel",1,1,447
"856",16,"incon","noncanon",42,"042_Lampe_Stehlampe",0,1,495
"857",16,"incon","noncanon",113,"113_Brezel",1,1,455
"858",16,"con","canon",21,"021_Gitarre_Akustikgitarre",1,1,1153
"859",16,"incon","noncanon",108,"108_MP3player",1,0,1195
"860",16,"con","canon",110,"110_Tretauto",1,1,471
"861",16,"con","noncanon",109,"109_Router",1,1,1298
"862",16,"incon","canon",117,"117_Muffin",1,1,536
"863",16,"con","canon",14,"014_Blume_Sonnenblume",1,1,447
"864",16,"con","canon",70,"070_Stuhl_Schalenstuhl",1,1,495
"865",16,"incon","canon",106,"106_Hydrant",1,1,571
"866",16,"incon","canon",10,"010_Blume_Gaenseblume",1,1,390
"867",16,"incon","canon",81,"081_Uhr_Digitaluhr",1,1,503
"868",16,"incon","canon",53,"053_Regal_Wandregal",0,1,811
"869",16,"incon","noncanon",3,"003_Baum_Tanne",0,1,602
"870",16,"con","noncanon",112,"112_Wanne_Badewanne",0,1,540
"871",16,"con","canon",77,"077_Tisch_Rundtisch",0,1,745
"872",16,"con","noncanon",17,"017_Computer_PC",0,1,902
"873",16,"con","noncanon",52,"052_Regal_Metallregal",0,1,575
"874",16,"incon","canon",102,"102_Bett_Kinderbett",1,1,643
"875",16,"incon","noncanon",61,"061_Sitzbank_Baumbank",0,1,1021
"876",16,"incon","noncanon",111,"111_Wagen_Einkaufswagen",1,1,419
"877",16,"con","noncanon",18,"018_Computer_Tablet",1,0,1318
"878",16,"con","canon",24,"024_Glas_Trinkglas",1,1,354
"879",16,"con","canon",46,"046_Besteck_Messer",1,1,414
"880",16,"con","noncanon",64,"064_Sofa_Ledersofa",0,1,845
"881",16,"incon","noncanon",74,"074_Telefon_Smartphone",1,1,798
"882",16,"con","canon",60,"060_Sitzbank_Schaukelbank",0,1,860
"883",16,"con","canon",39,"039_Wasserkocher_moderner_Wasserkocher",1,1,398
"884",16,"incon","noncanon",95,"095_Boot_Kreuzfahrtschiff",0,1,658
"885",16,"con","noncanon",75,"075_Tisch_Etagentisch",0,1,678
"886",16,"incon","noncanon",49,"049_Nuss_Pistazie",1,1,473
"887",16,"con","noncanon",57,"057_Seife_Kernseife",1,1,507
"888",16,"incon","noncanon",13,"013_Blume_Rosen",1,1,679
"889",16,"incon","canon",20,"020_Drucker_Multifunktionsdrucker",0,1,751
"890",16,"incon","canon",73,"073_Telefon_Schnurtelefon",1,1,640
"891",16,"con","canon",116,"116_Kamin",0,1,361
"892",16,"con","canon",2,"002_Baum_Palme",0,1,584
"893",16,"con","noncanon",12,"012_Blume_Orchidee",1,1,413
"894",16,"con","canon",16,"016_Computer_Laptop",1,1,613
"895",16,"incon","noncanon",33,"033_Kopfhoerer_Muschelkopfhoerer",1,1,476
"896",16,"incon","canon",78,"078_Tisch_Sofatisch",0,1,757
"897",16,"con","canon",34,"034_Korb_Waeschekorb",1,1,400
"898",16,"incon","noncanon",67,"067_Stuhl_Buerostuhl",1,1,566
"899",16,"incon","noncanon",50,"050_Nuss_Wallnuss",1,1,362
"900",16,"con","canon",87,"087_Auto_Panzer",0,1,1100
"901",16,"incon","noncanon",48,"048_Nuss_Mandel",1,1,330
"902",16,"incon","canon",69,"069_Stuhl_Rollstuhl",1,1,221
"903",16,"con","canon",54,"054_Schrank_Bueroschrank",0,1,477
"904",16,"incon","noncanon",97,"097_Besteck_Gabel",1,1,739
"905",16,"con","noncanon",86,"086_Auto_Polizeiauto",0,1,396
"906",16,"incon","noncanon",83,"083_Ventilator_Standventilator",0,1,343
"907",16,"incon","noncanon",115,"115_Kaefig_Vogelkaefig",0,1,1756
"908",16,"incon","noncanon",91,"091_Flugzeug_Segelflieger",0,1,516
"909",16,"incon","noncanon",89,"089_Eimer_Muelleimer",1,1,884
"910",16,"incon","canon",96,"096_Auto_Oldtimer",0,1,495
"911",16,"incon","canon",51,"051_Regal_Holzregal",0,1,435
"912",16,"con","canon",85,"085_Auto_Pickuptruck",0,1,446
"913",16,"incon","canon",56,"056_Seife_Fluessigseife",1,1,643
"914",16,"incon","noncanon",62,"062_Sofa_Dreiersofa",0,1,724
"915",16,"con","canon",43,"043_Lampe_Strassenlaterne",0,1,819
"916",16,"incon","canon",104,"104_Fahrradstaender",1,1,674
"917",16,"incon","noncanon",36,"036_Roller",1,1,380
"918",16,"incon","canon",1,"001_Baum_Bonsai",0,1,359
"919",16,"incon","noncanon",35,"035_Kaffeemaschine_Espressomaschine",0,1,730
"920",16,"incon","noncanon",66,"066_Stuhl_Barstuhl",1,1,553
"921",16,"con","noncanon",72,"072_Sessel_Ledersessel",0,1,396
"922",16,"incon","canon",88,"088_Flugzeug_Kampfflieger",0,1,467
"923",16,"incon","canon",38,"038_Toaster_2ScheibenToaster",1,1,558
"924",16,"incon","canon",59,"059_Sitzbank_Holzbank_ohne_Lehne",0,1,359
"925",16,"incon","canon",58,"058_Sitzbank_Holzbank_mit_Lehne",0,1,681
"926",16,"con","canon",27,"027_Kamera_Spiegelreflexkamera",1,1,535
"927",16,"con","noncanon",65,"065_Sofa_Zweiersofa",0,1,530
"928",16,"con","canon",8,"008_Bildschirm_Desktop",0,1,355
"929",16,"con","noncanon",5,"005_Bett_Doppelbett",0,1,747
"930",16,"con","noncanon",79,"079_Tisch_Schreibtisch",0,1,995
"931",16,"con","noncanon",15,"015_Blume_Tulpen",1,1,464
"932",16,"con","noncanon",82,"082_Schaukelpferd",1,1,817
"933",16,"incon","canon",41,"041_Lampe_Schreibtischlampe",1,1,431
"934",16,"incon","canon",26,"026_Kamera_Digitalkamera",1,1,660
"935",16,"incon","canon",80,"080_Uhr_Armbanduhr",1,1,557
"936",16,"con","canon",25,"025_Glas_Weinglas",1,1,721
"937",16,"con","noncanon",63,"063_Sofa_Ecksofa",0,1,652
"938",16,"con","canon",4,"004_Baum_Weide",0,1,578
"939",16,"con","noncanon",23,"023_Glas_Sektglas",1,1,688
"940",16,"con","noncanon",90,"090_Flugzeug_Zweiteweltkriegsflieger",0,1,346
"941",16,"incon","canon",22,"022_Gitarre_Elektrogitarre",1,1,339
"942",16,"con","noncanon",37,"037_Mixer_Standmixer",1,1,899
"943",16,"incon","noncanon",103,"103_Zahnbuerste",0,1,740
"944",16,"incon","noncanon",98,"098_Auto_Van",0,1,551
"945",16,"incon","canon",118,"118_Pilz_Champignon",1,1,434
"946",16,"con","canon",101,"101_Becken_Waschbecken",0,1,764
"947",16,"con","canon",99,"099_Eimer_Wassereimer",1,1,514
"948",16,"con","canon",44,"044_Lampe_Tischleuchte",1,1,359
"949",16,"incon","noncanon",93,"093_Boot_Kanu",1,0,597
"950",16,"con","canon",68,"068_Stuhl_Holzstuhl",1,1,399
"951",16,"incon","noncanon",7,"007_Bett_Krankenhausbett",0,1,2374
"952",16,"con","canon",84,"084_Ventilator_Tischventilator",1,1,394
"953",16,"con","canon",107,"107_Kranz_Adventskranz",1,1,379
"954",16,"incon","noncanon",9,"009_Bildschirm_Flachbildfernseher",0,0,689
"955",16,"incon","canon",19,"019_Drucker_Heimdrucker",0,1,729
"956",16,"incon","noncanon",71,"071_Stuhl_Schreibtischstuhl",1,1,508
"957",16,"con","noncanon",120,"120_Knoblauch",1,1,613
"958",16,"con","canon",32,"032_Kopfhoerer_Earbudohrhoerer",1,1,551
"959",16,"incon","canon",6,"006_Bett_Einzelbett",0,1,791
"960",16,"con","canon",76,"076_Tisch_Holztisch",0,1,635
"961",17,"con","canon",53,"053_Regal_Wandregal",0,0,559
"962",17,"con","canon",101,"101_Becken_Waschbecken",0,1,659
"963",17,"incon","noncanon",66,"066_Stuhl_Barstuhl",1,0,577
"964",17,"incon","noncanon",74,"074_Telefon_Smartphone",1,0,644
"965",17,"incon","canon",78,"078_Tisch_Sofatisch",0,1,595
"966",17,"incon","canon",115,"115_Kaefig_Vogelkaefig",0,1,364
"967",17,"con","canon",116,"116_Kamin",0,0,337
"968",17,"incon","noncanon",39,"039_Wasserkocher_moderner_Wasserkocher",1,1,350
"969",17,"con","noncanon",38,"038_Toaster_2ScheibenToaster",1,1,557
"970",17,"con","canon",79,"079_Tisch_Schreibtisch",0,1,356
"971",17,"incon","noncanon",62,"062_Sofa_Dreiersofa",0,1,358
"972",17,"con","noncanon",28,"028_Wasserkocher_retroWasserkocher",1,1,351
"973",17,"con","canon",100,"100_Besteck_Loeffel",1,1,398
"974",17,"con","noncanon",60,"060_Sitzbank_Schaukelbank",0,1,344
"975",17,"incon","noncanon",6,"006_Bett_Einzelbett",0,1,392
"976",17,"incon","canon",49,"049_Nuss_Pistazie",1,1,303
"977",17,"incon","canon",35,"035_Kaffeemaschine_Espressomaschine",0,1,334
"978",17,"con","noncanon",75,"075_Tisch_Etagentisch",0,1,450
"979",17,"con","canon",90,"090_Flugzeug_Zweiteweltkriegsflieger",0,1,484
"980",17,"con","canon",24,"024_Glas_Trinkglas",1,1,366
"981",17,"incon","noncanon",83,"083_Ventilator_Standventilator",0,1,379
"982",17,"incon","noncanon",98,"098_Auto_Van",0,1,383
"983",17,"incon","canon",106,"106_Hydrant",1,1,346
"984",17,"incon","noncanon",71,"071_Stuhl_Schreibtischstuhl",1,1,361
"985",17,"con","canon",55,"055_Schrank_Kleiderschrank",0,1,352
"986",17,"con","noncanon",21,"021_Gitarre_Akustikgitarre",1,1,380
"987",17,"incon","noncanon",59,"059_Sitzbank_Holzbank_ohne_Lehne",0,1,379
"988",17,"incon","canon",77,"077_Tisch_Rundtisch",0,1,334
"989",17,"con","noncanon",117,"117_Muffin",1,0,424
"990",17,"con","noncanon",92,"092_Boot_Ruderboot",1,1,424
"991",17,"incon","noncanon",103,"103_Zahnbuerste",0,1,361
"992",17,"con","noncanon",47,"047_Nuss_Erdnuss",1,1,319
"993",17,"con","canon",69,"069_Stuhl_Rollstuhl",1,1,347
"994",17,"con","canon",72,"072_Sessel_Ledersessel",0,1,422
"995",17,"incon","canon",36,"036_Roller",1,1,330
"996",17,"incon","noncanon",70,"070_Stuhl_Schalenstuhl",1,0,277
"997",17,"con","noncanon",13,"013_Blume_Rosen",1,1,461
"998",17,"incon","noncanon",109,"109_Router",1,1,400
"999",17,"con","noncanon",37,"037_Mixer_Standmixer",1,1,266
"1000",17,"con","noncanon",120,"120_Knoblauch",1,0,292
"1001",17,"con","noncanon",52,"052_Regal_Metallregal",0,1,473
"1002",17,"con","canon",96,"096_Auto_Oldtimer",0,1,326
"1003",17,"con","noncanon",118,"118_Pilz_Champignon",1,1,376
"1004",17,"incon","canon",113,"113_Brezel",1,1,272
"1005",17,"con","canon",15,"015_Blume_Tulpen",1,1,302
"1006",17,"incon","canon",68,"068_Stuhl_Holzstuhl",1,1,471
"1007",17,"con","noncanon",42,"042_Lampe_Stehlampe",0,1,318
"1008",17,"con","noncanon",8,"008_Bildschirm_Desktop",0,1,252
"1009",17,"con","noncanon",102,"102_Bett_Kinderbett",1,1,272
"1010",17,"incon","noncanon",108,"108_MP3player",1,0,409
"1011",17,"incon","canon",9,"009_Bildschirm_Flachbildfernseher",0,1,411
"1012",17,"con","canon",25,"025_Glas_Weinglas",1,1,308
"1013",17,"incon","noncanon",31,"031_Muelltonne",0,1,355
"1014",17,"con","noncanon",105,"105_Geschenk",0,1,348
"1015",17,"incon","canon",10,"010_Blume_Gaenseblume",1,1,368
"1016",17,"con","canon",34,"034_Korb_Waeschekorb",1,1,323
"1017",17,"con","noncanon",54,"054_Schrank_Bueroschrank",0,1,361
"1018",17,"incon","noncanon",46,"046_Besteck_Messer",1,1,565
"1019",17,"incon","canon",1,"001_Baum_Bonsai",0,0,268
"1020",17,"incon","canon",93,"093_Boot_Kanu",1,1,521
"1021",17,"incon","canon",33,"033_Kopfhoerer_Muschelkopfhoerer",1,1,296
"1022",17,"con","noncanon",104,"104_Fahrradstaender",1,1,307
"1023",17,"incon","canon",88,"088_Flugzeug_Kampfflieger",0,1,329
"1024",17,"con","canon",20,"020_Drucker_Multifunktionsdrucker",0,1,460
"1025",17,"con","canon",114,"114_Brokkoli",1,1,313
"1026",17,"con","canon",95,"095_Boot_Kreuzfahrtschiff",0,1,467
"1027",17,"incon","canon",107,"107_Kranz_Adventskranz",1,1,601
"1028",17,"con","canon",119,"119_Paprika",1,1,328
"1029",17,"con","canon",18,"018_Computer_Tablet",1,0,54
"1030",17,"con","noncanon",14,"014_Blume_Sonnenblume",1,1,160
"1031",17,"incon","canon",40,"040_Lampe_Deckenlampe",0,1,191
"1032",17,"incon","noncanon",112,"112_Wanne_Badewanne",0,1,254
"1033",17,"incon","noncanon",27,"027_Kamera_Spiegelreflexkamera",1,1,148
"1034",17,"incon","noncanon",82,"082_Schaukelpferd",1,1,163
"1035",17,"con","noncanon",67,"067_Stuhl_Buerostuhl",1,1,156
"1036",17,"con","noncanon",56,"056_Seife_Fluessigseife",1,0,154
"1037",17,"con","canon",110,"110_Tretauto",1,1,771
"1038",17,"incon","noncanon",80,"080_Uhr_Armbanduhr",1,1,284
"1039",17,"incon","noncanon",85,"085_Auto_Pickuptruck",0,1,308
"1040",17,"con","noncanon",81,"081_Uhr_Digitaluhr",1,0,443
"1041",17,"incon","canon",45,"045_Lampe_Wandlampe",0,1,431
"1042",17,"con","canon",44,"044_Lampe_Tischleuchte",1,1,72
"1043",17,"incon","noncanon",61,"061_Sitzbank_Baumbank",0,1,164
"1044",17,"incon","noncanon",91,"091_Flugzeug_Segelflieger",0,1,341
"1045",17,"con","noncanon",32,"032_Kopfhoerer_Earbudohrhoerer",1,1,382
"1046",17,"incon","canon",64,"064_Sofa_Ledersofa",0,0,271
"1047",17,"con","noncanon",99,"099_Eimer_Wassereimer",1,1,241
"1048",17,"incon","canon",30,"030_Wippe",0,1,530
"1049",17,"con","noncanon",12,"012_Blume_Orchidee",1,1,346
"1050",17,"con","canon",41,"041_Lampe_Schreibtischlampe",1,0,314
"1051",17,"incon","canon",57,"057_Seife_Kernseife",1,0,454
"1052",17,"incon","canon",22,"022_Gitarre_Elektrogitarre",1,1,293
"1053",17,"con","canon",50,"050_Nuss_Wallnuss",1,1,316
"1054",17,"con","noncanon",87,"087_Auto_Panzer",0,1,490
"1055",17,"incon","noncanon",4,"004_Baum_Weide",0,1,219
"1056",17,"con","canon",11,"011_Blume_Kaktus",0,1,362
"1057",17,"con","canon",5,"005_Bett_Doppelbett",0,1,465
"1058",17,"con","canon",2,"002_Baum_Palme",0,1,289
"1059",17,"con","canon",3,"003_Baum_Tanne",0,1,299
"1060",17,"con","canon",97,"097_Besteck_Gabel",1,1,615
"1061",17,"incon","canon",23,"023_Glas_Sektglas",1,1,319
"1062",17,"con","canon",76,"076_Tisch_Holztisch",0,1,306
"1063",17,"con","noncanon",51,"051_Regal_Holzregal",0,1,342
"1064",17,"incon","noncanon",63,"063_Sofa_Ecksofa",0,1,336
"1065",17,"incon","canon",48,"048_Nuss_Mandel",1,1,272
"1066",17,"incon","canon",26,"026_Kamera_Digitalkamera",1,1,359
"1067",17,"incon","noncanon",19,"019_Drucker_Heimdrucker",0,0,284
"1068",17,"incon","canon",58,"058_Sitzbank_Holzbank_mit_Lehne",0,1,393
"1069",17,"incon","canon",73,"073_Telefon_Schnurtelefon",1,1,320
"1070",17,"incon","noncanon",17,"017_Computer_PC",0,1,385
"1071",17,"incon","noncanon",111,"111_Wagen_Einkaufswagen",1,1,298
"1072",17,"con","canon",16,"016_Computer_Laptop",1,1,229
"1073",17,"con","noncanon",86,"086_Auto_Polizeiauto",0,1,191
"1074",17,"incon","canon",94,"094_Boot_Segelschiff",0,0,373
"1075",17,"incon","canon",7,"007_Bett_Krankenhausbett",0,1,516
"1076",17,"incon","noncanon",65,"065_Sofa_Zweiersofa",0,1,317
"1077",17,"con","noncanon",29,"029_Klavier_Fluegel",0,1,384
"1078",17,"incon","noncanon",84,"084_Ventilator_Tischventilator",1,1,292
"1079",17,"incon","noncanon",89,"089_Eimer_Muelleimer",1,1,278
"1080",17,"incon","canon",43,"043_Lampe_Strassenlaterne",0,1,266
"1081",18,"incon","noncanon",73,"073_Telefon_Schnurtelefon",1,0,470
"1082",18,"incon","canon",104,"104_Fahrradstaender",1,1,541
"1083",18,"con","noncanon",114,"114_Brokkoli",1,0,537
"1084",18,"con","canon",61,"061_Sitzbank_Baumbank",0,1,857
"1085",18,"con","canon",63,"063_Sofa_Ecksofa",0,1,689
"1086",18,"incon","canon",120,"120_Knoblauch",1,1,650
"1087",18,"incon","canon",38,"038_Toaster_2ScheibenToaster",1,1,631
"1088",18,"con","canon",103,"103_Zahnbuerste",0,1,369
"1089",18,"con","canon",6,"006_Bett_Einzelbett",0,1,783
"1090",18,"con","canon",80,"080_Uhr_Armbanduhr",1,1,415
"1091",18,"con","canon",39,"039_Wasserkocher_moderner_Wasserkocher",1,1,342
"1092",18,"incon","noncanon",115,"115_Kaefig_Vogelkaefig",0,1,359
"1093",18,"incon","noncanon",43,"043_Lampe_Strassenlaterne",0,1,1000
"1094",18,"incon","canon",87,"087_Auto_Panzer",0,1,726
"1095",18,"incon","noncanon",40,"040_Lampe_Deckenlampe",0,1,458
"1096",18,"con","canon",109,"109_Router",1,1,529
"1097",18,"incon","noncanon",35,"035_Kaffeemaschine_Espressomaschine",0,0,938
"1098",18,"con","canon",84,"084_Ventilator_Tischventilator",1,1,396
"1099",18,"con","noncanon",3,"003_Baum_Tanne",0,1,541
"1100",18,"incon","noncanon",26,"026_Kamera_Digitalkamera",1,0,788
"1101",18,"con","canon",111,"111_Wagen_Einkaufswagen",1,1,414
"1102",18,"incon","canon",56,"056_Seife_Fluessigseife",1,1,561
"1103",18,"incon","canon",118,"118_Pilz_Champignon",1,1,404
"1104",18,"con","noncanon",96,"096_Auto_Oldtimer",0,1,266
"1105",18,"incon","canon",52,"052_Regal_Metallregal",0,1,602
"1106",18,"incon","noncanon",9,"009_Bildschirm_Flachbildfernseher",0,1,588
"1107",18,"con","canon",74,"074_Telefon_Smartphone",1,1,378
"1108",18,"con","noncanon",72,"072_Sessel_Ledersessel",0,1,257
"1109",18,"incon","canon",67,"067_Stuhl_Buerostuhl",1,1,244
"1110",18,"incon","noncanon",93,"093_Boot_Kanu",1,0,1486
"1111",18,"con","canon",112,"112_Wanne_Badewanne",0,1,364
"1112",18,"con","noncanon",25,"025_Glas_Weinglas",1,1,429
"1113",18,"con","noncanon",95,"095_Boot_Kreuzfahrtschiff",0,1,451
"1114",18,"incon","canon",75,"075_Tisch_Etagentisch",0,1,350
"1115",18,"incon","canon",13,"013_Blume_Rosen",1,1,414
"1116",18,"con","noncanon",116,"116_Kamin",0,1,653
"1117",18,"con","canon",89,"089_Eimer_Muelleimer",1,0,388
"1118",18,"incon","noncanon",68,"068_Stuhl_Holzstuhl",1,1,505
"1119",18,"incon","canon",29,"029_Klavier_Fluegel",0,1,401
"1120",18,"incon","noncanon",1,"001_Baum_Bonsai",0,1,269
"1121",18,"con","noncanon",110,"110_Tretauto",1,1,372
"1122",18,"incon","canon",60,"060_Sitzbank_Schaukelbank",0,1,449
"1123",18,"incon","noncanon",36,"036_Roller",1,1,600
"1124",18,"incon","canon",37,"037_Mixer_Standmixer",1,1,387
"1125",18,"con","noncanon",20,"020_Drucker_Multifunktionsdrucker",0,1,612
"1126",18,"con","noncanon",76,"076_Tisch_Holztisch",0,1,335
"1127",18,"con","noncanon",50,"050_Nuss_Wallnuss",1,1,767
"1128",18,"con","canon",85,"085_Auto_Pickuptruck",0,1,289
"1129",18,"con","noncanon",53,"053_Regal_Wandregal",0,1,712
"1130",18,"con","canon",65,"065_Sofa_Zweiersofa",0,0,381
"1131",18,"con","noncanon",100,"100_Besteck_Loeffel",1,1,374
"1132",18,"incon","canon",99,"099_Eimer_Wassereimer",1,1,338
"1133",18,"incon","noncanon",107,"107_Kranz_Adventskranz",1,1,306
"1134",18,"con","noncanon",15,"015_Blume_Tulpen",1,1,306
"1135",18,"incon","canon",105,"105_Geschenk",0,1,357
"1136",18,"con","noncanon",69,"069_Stuhl_Rollstuhl",1,1,252
"1137",18,"con","noncanon",90,"090_Flugzeug_Zweiteweltkriegsflieger",0,1,449
"1138",18,"incon","noncanon",58,"058_Sitzbank_Holzbank_mit_Lehne",0,1,295
"1139",18,"incon","canon",102,"102_Bett_Kinderbett",1,1,344
"1140",18,"con","canon",27,"027_Kamera_Spiegelreflexkamera",1,0,518
"1141",18,"con","noncanon",11,"011_Blume_Kaktus",0,1,252
"1142",18,"con","canon",83,"083_Ventilator_Standventilator",0,1,307
"1143",18,"incon","noncanon",78,"078_Tisch_Sofatisch",0,0,613
"1144",18,"con","canon",82,"082_Schaukelpferd",1,1,335
"1145",18,"con","noncanon",34,"034_Korb_Waeschekorb",1,1,301
"1146",18,"incon","canon",42,"042_Lampe_Stehlampe",0,1,363
"1147",18,"con","canon",91,"091_Flugzeug_Segelflieger",0,1,269
"1148",18,"incon","noncanon",106,"106_Hydrant",1,1,229
"1149",18,"incon","noncanon",57,"057_Seife_Kernseife",1,1,199
"1150",18,"incon","canon",51,"051_Regal_Holzregal",0,1,247
"1151",18,"con","noncanon",2,"002_Baum_Palme",0,1,231
"1152",18,"con","noncanon",79,"079_Tisch_Schreibtisch",0,1,195
"1153",18,"incon","noncanon",113,"113_Brezel",1,1,453
"1154",18,"con","canon",31,"031_Muelltonne",0,1,559
"1155",18,"incon","canon",8,"008_Bildschirm_Desktop",0,1,315
"1156",18,"con","canon",66,"066_Stuhl_Barstuhl",1,1,366
"1157",18,"incon","noncanon",94,"094_Boot_Segelschiff",0,1,797
"1158",18,"con","canon",70,"070_Stuhl_Schalenstuhl",1,1,332
"1159",18,"con","noncanon",5,"005_Bett_Doppelbett",0,1,475
"1160",18,"incon","canon",81,"081_Uhr_Digitaluhr",1,1,380
"1161",18,"con","noncanon",41,"041_Lampe_Schreibtischlampe",1,1,391
"1162",18,"con","noncanon",101,"101_Becken_Waschbecken",0,1,244
"1163",18,"incon","noncanon",23,"023_Glas_Sektglas",1,1,309
"1164",18,"con","noncanon",18,"018_Computer_Tablet",1,0,975
"1165",18,"con","canon",71,"071_Stuhl_Schreibtischstuhl",1,1,336
"1166",18,"incon","canon",92,"092_Boot_Ruderboot",1,1,306
"1167",18,"incon","canon",28,"028_Wasserkocher_retroWasserkocher",1,1,348
"1168",18,"con","canon",4,"004_Baum_Weide",0,1,395
"1169",18,"con","canon",59,"059_Sitzbank_Holzbank_ohne_Lehne",0,1,471
"1170",18,"incon","canon",32,"032_Kopfhoerer_Earbudohrhoerer",1,1,345
"1171",18,"con","noncanon",97,"097_Besteck_Gabel",1,1,353
"1172",18,"con","noncanon",119,"119_Paprika",1,1,645
"1173",18,"incon","canon",14,"014_Blume_Sonnenblume",1,1,353
"1174",18,"con","noncanon",24,"024_Glas_Trinkglas",1,1,337
"1175",18,"incon","canon",47,"047_Nuss_Erdnuss",1,1,416
"1176",18,"con","canon",62,"062_Sofa_Dreiersofa",0,1,396
"1177",18,"incon","noncanon",77,"077_Tisch_Rundtisch",0,1,911
"1178",18,"incon","noncanon",48,"048_Nuss_Mandel",1,1,750
"1179",18,"incon","noncanon",88,"088_Flugzeug_Kampfflieger",0,1,329
"1180",18,"incon","noncanon",7,"007_Bett_Krankenhausbett",0,0,920
"1181",18,"con","canon",17,"017_Computer_PC",0,1,555
"1182",18,"incon","canon",12,"012_Blume_Orchidee",1,1,423
"1183",18,"incon","canon",54,"054_Schrank_Bueroschrank",0,1,620
"1184",18,"incon","noncanon",10,"010_Blume_Gaenseblume",1,1,258
"1185",18,"incon","canon",117,"117_Muffin",1,1,449
"1186",18,"incon","noncanon",33,"033_Kopfhoerer_Muschelkopfhoerer",1,1,862
"1187",18,"con","noncanon",44,"044_Lampe_Tischleuchte",1,1,414
"1188",18,"con","canon",46,"046_Besteck_Messer",1,1,318
"1189",18,"incon","noncanon",45,"045_Lampe_Wandlampe",0,1,457
"1190",18,"incon","noncanon",49,"049_Nuss_Pistazie",1,1,314
"1191",18,"incon","canon",86,"086_Auto_Polizeiauto",0,1,375
"1192",18,"con","noncanon",16,"016_Computer_Laptop",1,1,510
"1193",18,"con","canon",108,"108_MP3player",1,1,631
"1194",18,"incon","noncanon",64,"064_Sofa_Ledersofa",0,0,509
"1195",18,"con","canon",19,"019_Drucker_Heimdrucker",0,1,459
"1196",18,"con","noncanon",55,"055_Schrank_Kleiderschrank",0,1,303
"1197",18,"incon","noncanon",30,"030_Wippe",0,0,474
"1198",18,"con","canon",98,"098_Auto_Van",0,1,252
"1199",18,"incon","noncanon",22,"022_Gitarre_Elektrogitarre",1,0,502
"1200",18,"incon","canon",21,"021_Gitarre_Akustikgitarre",1,1,341
"1201",19,"incon","canon",112,"112_Wanne_Badewanne",0,1,450
"1202",19,"con","canon",29,"029_Klavier_Fluegel",0,1,598
"1203",19,"incon","canon",31,"031_Muelltonne",0,1,500
"1204",19,"incon","noncanon",34,"034_Korb_Waeschekorb",1,1,441
"1205",19,"incon","canon",61,"061_Sitzbank_Baumbank",0,1,649
"1206",19,"con","noncanon",64,"064_Sofa_Ledersofa",0,0,820
"1207",19,"con","canon",118,"118_Pilz_Champignon",1,1,441
"1208",19,"con","canon",28,"028_Wasserkocher_retroWasserkocher",1,1,474
"1209",19,"con","noncanon",30,"030_Wippe",0,1,964
"1210",19,"incon","canon",59,"059_Sitzbank_Holzbank_ohne_Lehne",0,1,555
"1211",19,"con","noncanon",58,"058_Sitzbank_Holzbank_mit_Lehne",0,1,942
"1212",19,"incon","noncanon",116,"116_Kamin",0,1,831
"1213",19,"incon","noncanon",16,"016_Computer_Laptop",1,0,668
"1214",19,"incon","noncanon",2,"002_Baum_Palme",0,1,632
"1215",19,"incon","canon",98,"098_Auto_Van",0,1,457
"1216",19,"con","canon",99,"099_Eimer_Wassereimer",1,1,583
"1217",19,"con","canon",87,"087_Auto_Panzer",0,1,782
"1218",19,"incon","canon",83,"083_Ventilator_Standventilator",0,1,414
"1219",19,"incon","canon",91,"091_Flugzeug_Segelflieger",0,1,491
"1220",19,"incon","canon",6,"006_Bett_Einzelbett",0,0,688
"1221",19,"incon","canon",17,"017_Computer_PC",0,1,872
"1222",19,"con","noncanon",107,"107_Kranz_Adventskranz",1,1,497
"1223",19,"con","noncanon",115,"115_Kaefig_Vogelkaefig",0,0,788
"1224",19,"incon","noncanon",90,"090_Flugzeug_Zweiteweltkriegsflieger",0,1,408
"1225",19,"incon","noncanon",110,"110_Tretauto",1,1,611
"1226",19,"con","canon",117,"117_Muffin",1,1,554
"1227",19,"con","canon",120,"120_Knoblauch",1,1,375
"1228",19,"con","noncanon",23,"023_Glas_Sektglas",1,1,754
"1229",19,"incon","canon",62,"062_Sofa_Dreiersofa",0,1,498
"1230",19,"con","noncanon",93,"093_Boot_Kanu",1,0,792
"1231",19,"con","noncanon",88,"088_Flugzeug_Kampfflieger",0,1,446
"1232",19,"incon","canon",71,"071_Stuhl_Schreibtischstuhl",1,1,448
"1233",19,"con","noncanon",9,"009_Bildschirm_Flachbildfernseher",0,1,761
"1234",19,"con","canon",54,"054_Schrank_Bueroschrank",0,1,713
"1235",19,"incon","noncanon",11,"011_Blume_Kaktus",0,1,698
"1236",19,"con","canon",13,"013_Blume_Rosen",1,1,409
"1237",19,"con","noncanon",43,"043_Lampe_Strassenlaterne",0,1,524
"1238",19,"con","noncanon",7,"007_Bett_Krankenhausbett",0,0,577
"1239",19,"con","noncanon",35,"035_Kaffeemaschine_Espressomaschine",0,1,800
"1240",19,"con","noncanon",26,"026_Kamera_Digitalkamera",1,1,535
