"","sub","rotation","imagename","match","imgID","block","correct","response_time","log_RT"
"1104",2,300,"089_Eimer_Muelleimer","mismatch",89,6,1,617,6.42486902390539
"1105",2,300,"093_Boot_Kanu","mismatch",93,6,1,738,6.60394382460047
"1106",2,240,"084_Ventilator_Tischventilator","match",84,6,1,493,6.20050917404269
"1107",2,300,"039_Wasserkocher_modernerWasserkocher","match",39,6,1,933,6.83840520084734
"1108",2,180,"078_Tisch_Sofatisch","mismatch",78,6,1,682,6.52502965784346
"1109",2,180,"015_Blume_Tulpen","mismatch",15,6,1,632,6.44888939414686
"1110",2,0,"085_Auto_Pickuptruck","match",85,6,1,623,6.43454651878745
"1111",2,240,"029_Klavier_Fluegel","mismatch",29,6,1,835,6.72743172485086
"1112",2,60,"066_Stuhl_Barstuhl","match",66,6,1,807,6.69332366826995
"1113",2,240,"057_Seife_Kernseife","match",57,6,1,875,6.77422388635761
"1114",2,180,"034_Korb_Waeschekorb","mismatch",34,6,1,1366,7.21964204013074
"1115",2,300,"001_Baum_Bonsai","match",1,6,1,1279,7.15383380157884
"1116",2,120,"044_Lampe_Tischleuchte","mismatch",44,6,1,2181,7.68753876620163
"1117",2,180,"018_Computer_Tablet","mismatch",18,6,1,690,6.5366915975913
"1118",2,120,"081_Uhr_Digitaluhr","match",81,6,1,1019,6.92657703322272
"1119",2,120,"045_Lampe_Wandlampe","match",45,6,1,1002,6.90975328164481
"1120",2,60,"061_Sitzbank_Baumbank","match",61,6,1,754,6.62539236800796
"1121",2,180,"035_Kaffeemaschine_Espressomaschine","match",35,6,1,983,6.89060912014717
"1122",2,0,"030_Klavier_Keyboard","match",30,6,1,834,6.72623340235875
"1123",2,120,"065_Sofa_Zweiersofa","mismatch",65,6,1,1482,7.30114780585603
"1124",2,120,"027_Kamera_Spiegelreflexkamera","match",27,6,1,741,6.60800062529609
"1125",2,120,"047_Nuss_Erdnuss","match",47,6,1,460,6.13122648948314
"1126",2,180,"010_Blume_Gaenseblume","match",10,6,1,558,6.32435896238131
"1127",2,0,"032_Kopfhoerer_Earbudohrhoerer","match",32,6,1,779,6.65801104587075
"1128",2,180,"019_Drucker_Heimdrucker","mismatch",19,6,1,906,6.80903930604298
"1129",2,60,"050_Nuss_Wallnuss","match",50,6,1,961,6.86797440897029
"1130",2,120,"086_Auto_Polizeiauto","mismatch",86,6,1,600,6.39692965521615
"1131",2,300,"026_Kamera_Digitalkamera","match",26,6,1,1603,7.37963215260955
"1132",2,0,"004_Baum_Weide","match",4,6,1,763,6.63725803128446
"1133",2,240,"003_Baum_Tanne","match",3,6,1,689,6.53524127101366
"1134",2,60,"014_Blume_Sonnenblume","mismatch",14,6,1,652,6.48004456192665
"1135",2,240,"021_Gitarre_Akustikgitarre","mismatch",21,6,1,879,6.77878489768518
"1136",2,120,"088_Flugzeug_Kampfflieger","match",88,6,1,817,6.70563909486
"1137",2,0,"064_Sofa_Ledersofa","mismatch",64,6,1,703,6.55535689181067
"1138",2,180,"062_Sofa_Dreiersofa","mismatch",62,6,1,562,6.33150184989369
"1139",2,300,"087_Auto_Panzer","mismatch",87,6,1,700,6.5510803350434
"1140",2,0,"042_Lampe_Stehlampe","match",42,6,1,589,6.37842618365159
"1141",2,120,"092_Boot_Ruderboot","match",92,6,1,625,6.4377516497364
"1142",2,60,"056_Seife_Fluessigseife","mismatch",56,6,1,755,6.62671774924902
"1143",2,60,"098_Auto_Van","match",98,6,1,747,6.61606518513282
"1144",2,180,"090_Flugzeug_Zweiteweltkriegsflieger","match",90,6,1,638,6.45833828334479
"1145",2,120,"038_Toaster_2ScheibenToaster","mismatch",38,6,1,1701,7.43897159239586
"1146",2,240,"100_Besteck_Loeffel","match",100,6,1,532,6.27664348934164
"1147",2,0,"028_Wasserkocher_retroWasserkocher","match",28,6,1,484,6.18208490671663
"1148",2,300,"037_Mixer_Standmixer","match",37,6,1,836,6.7286286130847
"1149",2,120,"011_Blume_Kaktus","mismatch",11,6,1,945,6.85118492749374
"1150",2,300,"073_Telefon_Schnurtelefon","match",73,6,1,765,6.63987583382654
"1151",2,0,"033_Kopfhoerer_Muschelkopfhoerer","match",33,6,1,694,6.5424719605068
"1152",2,300,"099_Eimer_Wassereimer","mismatch",99,6,1,723,6.58340922215876
"1153",2,300,"055_Schrank_Kleiderschrank","mismatch",55,6,1,829,6.7202201551353
"1154",2,0,"063_Sofa_Ecksofa","mismatch",63,6,1,893,6.7945865808765
"1155",2,0,"040_Lampe_Deckenlampe","match",40,6,1,925,6.82979373751242
"1156",2,300,"079_Tisch_Schreibtisch","match",79,6,1,1078,6.98286275146894
"1157",2,180,"083_Ventilator_Standventilator","mismatch",83,6,1,694,6.5424719605068
"1158",2,60,"059_Sitzbank_Holzbank_ohne_Lehne","match",59,6,1,679,6.5206211275587
"1159",2,240,"096_Auto_Oldtimer","match",96,6,1,529,6.2709884318583
"1160",2,240,"041_Lampe_Schreibtischlampe","match",41,6,1,655,6.48463523563525
"1161",2,120,"024_Glas_Trinkglas","mismatch",24,6,1,749,6.61873898351722
"1162",2,180,"020_Drucker_Multifunktionsdrucker","match",20,6,1,535,6.28226674689601
"1163",2,240,"095_Boot_Kreuzfahrtschiff","match",95,6,1,1357,7.21303165983487
"1164",2,120,"017_Computer_PC","match",17,6,1,1505,7.31654817718298
"1165",2,60,"067_Stuhl_Buerostuhl","match",67,6,1,561,6.3297209055227
"1166",2,0,"053_Regal_Wandregal","mismatch",53,6,1,713,6.5694814204143
"1167",2,120,"008_Bildschirm_Desktop","match",8,6,1,701,6.55250788703459
"1168",2,60,"076_Tisch_Holztisch","mismatch",76,6,1,642,6.46458830368996
"1169",2,240,"074_Telefon_Smartphone","match",74,6,1,779,6.65801104587075
"1171",2,0,"043_Lampe_Strassenlaterne","match",43,6,1,732,6.59578051396131
"1172",2,60,"080_Uhr_Armbanduhr","match",80,6,1,1179,7.07242190053737
"1173",2,60,"022_Gitarre_Elektrogitarre","mismatch",22,6,1,806,6.69208374250663
"1174",2,0,"007_Bett_Krankenhausbett","match",7,6,1,746,6.61472560020376
"1175",2,120,"046_Besteck_Messer","match",46,6,1,674,6.51323011091231
"1176",2,60,"048_Nuss_Mandel","mismatch",48,6,1,583,6.36818718635049
"1177",2,60,"051_Regal_Holzregal","mismatch",51,6,1,733,6.59714570188665
"1178",2,60,"002_Baum_Palme","match",2,6,1,440,6.08677472691231
"1179",2,60,"013_Blume_Rosen","match",13,6,1,517,6.24804287450843
"1180",2,0,"071_Stuhl_Schreibtischstuhl","mismatch",71,6,1,584,6.36990098282823
"1181",2,0,"054_Schrank_Bueroschrank","mismatch",54,6,1,669,6.50578406012823
"1182",2,300,"082_Uhr_Wanduhr","mismatch",82,6,1,947,6.85329909318608
"1183",2,0,"094_Boot_Segelschiff","mismatch",94,6,1,760,6.63331843328038
"1184",2,180,"052_Regal_Metallregal","match",52,6,1,700,6.5510803350434
"1185",2,300,"009_Bildschirm_Flachbildfernseher","mismatch",9,6,1,671,6.50876913697168
"1186",2,120,"060_Sitzbank_Schaukelbank","match",60,6,1,878,6.77764659363512
"1187",2,0,"025_Glas_Weinglas","match",25,6,1,817,6.70563909486
"1188",2,60,"006_Bett_Einzelbett","match",6,6,1,1024,6.93147180559945
"1189",2,180,"069_Stuhl_Rollstuhl","match",69,6,1,837,6.72982407048948
"1190",2,60,"049_Nuss_Pistazie","match",49,6,1,553,6.31535800152233
"1192",2,240,"012_Blume_Orchidee","mismatch",12,6,1,1281,7.15539630189673
"1193",2,300,"077_Tisch_Rundtisch","mismatch",77,6,1,899,6.80128303447162
"1194",2,0,"097_Besteck_Gabel","mismatch",97,6,1,694,6.5424719605068
"1195",2,300,"058_Sitzbank_Holzbank_mit_Lehne","match",58,6,1,892,6.79346613258001
"1196",2,120,"075_Tisch_Etagentisch","match",75,6,1,612,6.41673228251233
"1198",2,300,"036_Kaffeemaschine_Filterkaffeemaschine","mismatch",36,6,1,576,6.35610766069589
"1199",2,240,"005_Bett_Doppelbett","match",5,6,1,538,6.28785856016178
"1200",2,240,"070_Stuhl_Schalenstuhl","mismatch",70,6,1,852,6.74758652682932
"1201",3,60,"066_Stuhl_Barstuhl","mismatch",66,1,1,1356,7.21229446850034
"1202",3,60,"047_Nuss_Erdnuss","mismatch",47,1,1,1030,6.93731408122368
"1203",3,240,"021_Gitarre_Akustikgitarre","mismatch",21,1,1,1214,7.10167597161944
"1204",3,240,"053_Regal_Wandregal","match",53,1,1,831,6.72262979485545
"1205",3,240,"014_Blume_Sonnenblume","mismatch",14,1,1,752,6.62273632394984
"1207",3,240,"007_Bett_Krankenhausbett","match",7,1,1,1194,7.08506429395255
"1208",3,180,"045_Lampe_Wandlampe","match",45,1,1,1197,7.08757370555797
"1209",3,180,"055_Schrank_Kleiderschrank","mismatch",55,1,1,1029,6.93634273583405
"1210",3,60,"022_Gitarre_Elektrogitarre","match",22,1,1,737,6.60258789218934
"1211",3,60,"073_Telefon_Schnurtelefon","match",73,1,1,1041,6.94793706861497
"1212",3,60,"051_Regal_Holzregal","mismatch",51,1,1,1246,7.1276936993474
"1213",3,120,"064_Sofa_Ledersofa","match",64,1,1,1020,6.92755790627832
"1214",3,0,"060_Sitzbank_Schaukelbank","match",60,1,1,886,6.78671695060508
"1215",3,0,"082_Uhr_Wanduhr","match",82,1,1,724,6.58479139238572
"1216",3,0,"050_Nuss_Wallnuss","match",50,1,1,476,6.16541785423142
"1217",3,180,"012_Blume_Orchidee","match",12,1,1,379,5.93753620508243
"1218",3,120,"044_Lampe_Tischleuchte","match",44,1,1,514,6.24222326545517
"1219",3,240,"094_Boot_Segelschiff","mismatch",94,1,1,969,6.87626461189077
"1220",3,180,"096_Auto_Oldtimer","match",96,1,1,480,6.17378610390194
"1221",3,300,"080_Uhr_Armbanduhr","match",80,1,1,985,6.89264164117209
"1222",3,180,"057_Seife_Kernseife","mismatch",57,1,1,705,6.55819780281227
"1223",3,300,"034_Korb_Waeschekorb","match",34,1,1,686,6.53087762772588
"1224",3,120,"084_Ventilator_Tischventilator","match",84,1,1,500,6.21460809842219
"1225",3,120,"089_Eimer_Muelleimer","mismatch",89,1,1,533,6.27852142416584
"1226",3,180,"069_Stuhl_Rollstuhl","mismatch",69,1,1,1084,6.98841318199959
"1227",3,120,"029_Klavier_Fluegel","match",29,1,1,528,6.26909628370626
"1228",3,0,"040_Lampe_Deckenlampe","match",40,1,1,455,6.12029741895095
"1229",3,240,"059_Sitzbank_Holzbank_ohne_Lehne","match",59,1,1,432,6.06842558824411
"1230",3,60,"036_Kaffeemaschine_Filterkaffeemaschine","match",36,1,1,839,6.73221070646721
"1232",3,240,"010_Blume_Gaenseblume","match",10,1,1,743,6.61069604471776
"1233",3,240,"083_Ventilator_Standventilator","match",83,1,1,606,6.40687998606931
"1234",3,240,"078_Tisch_Sofatisch","match",78,1,1,813,6.70073110954781
"1235",3,300,"020_Drucker_Multifunktionsdrucker","mismatch",20,1,1,1012,6.91968384984741
"1236",3,120,"056_Seife_Fluessigseife","mismatch",56,1,1,1578,7.36391350140582
"1237",3,240,"077_Tisch_Rundtisch","mismatch",77,1,1,829,6.7202201551353
"1238",3,180,"068_Stuhl_Holzstuhl","mismatch",68,1,1,678,6.5191472879404
"1239",3,240,"041_Lampe_Schreibtischlampe","match",41,1,1,791,6.67329796776765
"1241",3,300,"058_Sitzbank_Holzbank_mit_Lehne","match",58,1,1,660,6.49223983502047
"1242",3,180,"079_Tisch_Schreibtisch","mismatch",79,1,1,1103,7.0057890192535
"1243",3,180,"009_Bildschirm_Flachbildfernseher","match",9,1,1,528,6.26909628370626
"1244",3,240,"100_Besteck_Loeffel","match",100,1,1,670,6.50727771238501
"1245",3,180,"065_Sofa_Zweiersofa","mismatch",65,1,1,592,6.38350663488401
"1246",3,120,"091_Flugzeug_Segelflieger","match",91,1,1,736,6.60123011872888
"1247",3,180,"028_Wasserkocher_retroWasserkocher","mismatch",28,1,1,546,6.30261897574491
"1249",3,180,"015_Blume_Tulpen","mismatch",15,1,1,547,6.30444880242198
"1250",3,60,"031_Klavier_Pianino","match",31,1,1,2566,7.85010354517558
"1251",3,120,"049_Nuss_Pistazie","match",49,1,1,433,6.07073772800249
"1252",3,240,"018_Computer_Tablet","mismatch",18,1,1,1059,6.96508034560141
"1253",3,240,"008_Bildschirm_Desktop","mismatch",8,1,1,479,6.17170059741091
"1254",3,60,"005_Bett_Doppelbett","mismatch",5,1,1,734,6.59850902861452
"1255",3,300,"043_Lampe_Strassenlaterne","match",43,1,1,820,6.7093043402583
"1256",3,300,"030_Klavier_Keyboard","match",30,1,1,1041,6.94793706861497
"1257",3,300,"054_Schrank_Bueroschrank","mismatch",54,1,1,574,6.35262939631957
"1258",3,0,"006_Bett_Einzelbett","mismatch",6,1,1,826,6.71659477352098
"1259",3,180,"099_Eimer_Wassereimer","match",99,1,1,797,6.68085467879022
"1260",3,300,"042_Lampe_Stehlampe","mismatch",42,1,1,927,6.83195356556585
"1261",3,60,"048_Nuss_Mandel","match",48,1,1,393,5.97380961186926
"1262",3,60,"004_Baum_Weide","match",4,1,1,1212,7.10002716662926
"1263",3,60,"026_Kamera_Digitalkamera","mismatch",26,1,1,986,6.89365635460264
"1264",3,300,"037_Mixer_Standmixer","match",37,1,1,546,6.30261897574491
"1265",3,120,"017_Computer_PC","mismatch",17,1,1,700,6.5510803350434
"1267",3,240,"032_Kopfhoerer_Earbudohrhoerer","match",32,1,1,641,6.46302945692067
"1268",3,60,"003_Baum_Tanne","match",3,1,1,694,6.5424719605068
"1270",3,300,"013_Blume_Rosen","match",13,1,1,487,6.18826412308259
"1272",3,240,"098_Auto_Van","match",98,1,1,737,6.60258789218934
"1273",3,180,"027_Kamera_Spiegelreflexkamera","mismatch",27,1,1,713,6.5694814204143
"1274",3,120,"067_Stuhl_Buerostuhl","mismatch",67,1,1,657,6.48768401848461
"1276",3,60,"011_Blume_Kaktus","mismatch",11,1,1,1153,7.05012252026906
"1277",3,60,"023_Glas_Sektglas","mismatch",23,1,1,779,6.65801104587075
"1278",3,300,"062_Sofa_Dreiersofa","mismatch",62,1,1,902,6.80461452006262
"1279",3,240,"033_Kopfhoerer_Muschelkopfhoerer","mismatch",33,1,1,638,6.45833828334479
"1280",3,180,"061_Sitzbank_Baumbank","match",61,1,1,1235,7.11882624906208
"1281",3,240,"086_Auto_Polizeiauto","mismatch",86,1,1,1021,6.92853781816467
"1282",3,120,"097_Besteck_Gabel","match",97,1,1,1291,7.16317239084664
"1283",3,60,"085_Auto_Pickuptruck","mismatch",85,1,1,679,6.5206211275587
"1284",3,240,"095_Boot_Kreuzfahrtschiff","match",95,1,1,507,6.22851100359118
"1285",3,180,"046_Besteck_Messer","mismatch",46,1,1,542,6.29526600143965
"1286",3,300,"024_Glas_Trinkglas","match",24,1,1,725,6.58617165485467
"1287",3,180,"063_Sofa_Ecksofa","match",63,1,1,1307,7.17548971362422
"1288",3,300,"052_Regal_Metallregal","match",52,1,1,1405,7.24779258176785
"1289",3,240,"072_Sessel_Ledersessel","mismatch",72,1,1,723,6.58340922215876
"1290",3,300,"075_Tisch_Etagentisch","match",75,1,1,618,6.42648845745769
"1291",3,180,"092_Boot_Ruderboot","mismatch",92,1,1,725,6.58617165485467
"1292",3,120,"076_Tisch_Holztisch","mismatch",76,1,1,634,6.45204895443723
"1293",3,300,"074_Telefon_Smartphone","mismatch",74,1,1,625,6.4377516497364
"1294",3,240,"035_Kaffeemaschine_Espressomaschine","match",35,1,1,1051,6.95749737087695
"1295",3,0,"070_Stuhl_Schalenstuhl","match",70,1,1,559,6.3261494731551
"1296",3,240,"071_Stuhl_Schreibtischstuhl","mismatch",71,1,1,865,6.76272950693188
"1297",3,0,"016_Computer_Laptop","mismatch",16,1,1,485,6.18414889093748
"1298",3,180,"002_Baum_Palme","match",2,1,1,899,6.80128303447162
"1299",3,120,"090_Flugzeug_Zweiteweltkriegsflieger","match",90,1,1,817,6.70563909486
"1300",3,0,"001_Baum_Bonsai","mismatch",1,1,1,616,6.42324696353352
"1301",3,60,"061_Sitzbank_Baumbank","mismatch",61,2,1,1135,7.0343879299155
"1302",3,180,"089_Eimer_Muelleimer","match",89,2,1,756,6.62804137617953
"1303",3,240,"042_Lampe_Stehlampe","match",42,2,1,530,6.27287700654617
"1304",3,300,"078_Tisch_Sofatisch","match",78,2,1,455,6.12029741895095
"1305",3,120,"050_Nuss_Wallnuss","mismatch",50,2,1,769,6.64509096950564
"1306",3,120,"003_Baum_Tanne","match",3,2,1,490,6.19440539110467
"1307",3,240,"065_Sofa_Zweiersofa","match",65,2,1,768,6.64378973314767
"1308",3,0,"031_Klavier_Pianino","mismatch",31,2,1,895,6.79682371827486
"1309",3,300,"067_Stuhl_Buerostuhl","match",67,2,1,1027,6.93439720992856
"1310",3,300,"053_Regal_Wandregal","mismatch",53,2,1,625,6.4377516497364
"1311",3,0,"046_Besteck_Messer","match",46,2,1,353,5.8664680569333
"1312",3,120,"086_Auto_Polizeiauto","match",86,2,1,822,6.71174039505618
"1313",3,180,"035_Kaffeemaschine_Espressomaschine","mismatch",35,2,1,986,6.89365635460264
"1314",3,180,"032_Kopfhoerer_Earbudohrhoerer","mismatch",32,2,1,977,6.88448665204278
"1316",3,300,"085_Auto_Pickuptruck","match",85,2,1,421,6.04263283368238
"1318",3,120,"072_Sessel_Ledersessel","mismatch",72,2,1,1235,7.11882624906208
"1319",3,180,"026_Kamera_Digitalkamera","match",26,2,1,491,6.19644412779452
"1322",3,180,"054_Schrank_Bueroschrank","mismatch",54,2,1,853,6.74875954749168
"1323",3,60,"069_Stuhl_Rollstuhl","match",69,2,1,1197,7.08757370555797
"1324",3,60,"077_Tisch_Rundtisch","mismatch",77,2,1,590,6.38012253689976
"1325",3,240,"024_Glas_Trinkglas","mismatch",24,2,1,755,6.62671774924902
"1326",3,0,"019_Drucker_Heimdrucker","match",19,2,1,928,6.8330317327862
"1328",3,180,"059_Sitzbank_Holzbank_ohne_Lehne","match",59,2,1,822,6.71174039505618
"1330",3,0,"100_Besteck_Loeffel","match",100,2,1,460,6.13122648948314
"1331",3,300,"082_Uhr_Wanduhr","mismatch",82,2,1,1286,7.15929190479756
"1332",3,60,"006_Bett_Einzelbett","match",6,2,1,647,6.4723462945009
"1333",3,60,"034_Korb_Waeschekorb","mismatch",34,2,1,554,6.31716468674728
"1334",3,240,"001_Baum_Bonsai","match",1,2,1,906,6.80903930604298
"1335",3,120,"080_Uhr_Armbanduhr","mismatch",80,2,1,797,6.68085467879022
"1336",3,60,"084_Ventilator_Tischventilator","mismatch",84,2,1,664,6.49828214947643
"1337",3,120,"062_Sofa_Dreiersofa","match",62,2,1,796,6.67959918584438
"1338",3,0,"008_Bildschirm_Desktop","match",8,2,1,1479,7.2991214627108
"1339",3,60,"055_Schrank_Kleiderschrank","match",55,2,1,1255,7.13489085156588
"1340",3,120,"010_Blume_Gaenseblume","mismatch",10,2,1,1787,7.48829351515943
"1341",3,180,"094_Boot_Segelschiff","match",94,2,1,1027,6.93439720992856
"1342",3,120,"011_Blume_Kaktus","mismatch",11,2,1,1508,7.3185395485679
"1343",3,0,"097_Besteck_Gabel","mismatch",97,2,1,1374,7.22548147278229
"1344",3,300,"038_Toaster_2ScheibenToaster","mismatch",38,2,1,661,6.49375383985169
"1345",3,0,"066_Stuhl_Barstuhl","match",66,2,1,931,6.83625927727707
"1346",3,300,"060_Sitzbank_Schaukelbank","mismatch",60,2,1,1300,7.17011954344963
"1347",3,120,"081_Uhr_Digitaluhr","mismatch",81,2,1,1402,7.24565506759454
"1348",3,0,"047_Nuss_Erdnuss","mismatch",47,2,1,724,6.58479139238572
"1349",3,0,"009_Bildschirm_Flachbildfernseher","mismatch",9,2,1,1035,6.94215670569947
"1350",3,120,"063_Sofa_Ecksofa","mismatch",63,2,1,895,6.79682371827486
"1351",3,180,"076_Tisch_Holztisch","match",76,2,1,1506,7.31721240835984
"1352",3,120,"057_Seife_Kernseife","mismatch",57,2,1,759,6.63200177739563
"1353",3,120,"092_Boot_Ruderboot","mismatch",92,2,1,985,6.89264164117209
"1354",3,180,"021_Gitarre_Akustikgitarre","mismatch",21,2,1,642,6.46458830368996
"1355",3,180,"013_Blume_Rosen","mismatch",13,2,1,848,6.7428806357919
"1356",3,120,"087_Auto_Panzer","mismatch",87,2,1,921,6.82546003625531
"1357",3,180,"075_Tisch_Etagentisch","mismatch",75,2,1,1219,7.10578612948127
"1358",3,120,"020_Drucker_Multifunktionsdrucker","match",20,2,1,1795,7.49276030092238
"1359",3,180,"014_Blume_Sonnenblume","mismatch",14,2,1,1022,6.92951677076365
"1360",3,0,"036_Kaffeemaschine_Filterkaffeemaschine","mismatch",36,2,1,1075,6.98007594056176
"1361",3,120,"039_Wasserkocher_modernerWasserkocher","mismatch",39,2,1,1187,7.07918439460967
"1362",3,120,"005_Bett_Doppelbett","match",5,2,1,992,6.89972310728487
"1363",3,240,"044_Lampe_Tischleuchte","match",44,2,1,560,6.32793678372919
"1364",3,120,"002_Baum_Palme","match",2,2,1,491,6.19644412779452
"1365",3,300,"045_Lampe_Wandlampe","mismatch",45,2,1,461,6.13339804299665
"1366",3,0,"091_Flugzeug_Segelflieger","mismatch",91,2,1,869,6.76734312526539
"1367",3,240,"037_Mixer_Standmixer","mismatch",37,2,1,581,6.36475075685191
"1368",3,120,"043_Lampe_Strassenlaterne","mismatch",43,2,1,698,6.54821910276237
"1369",3,300,"098_Auto_Van","mismatch",98,2,1,723,6.58340922215876
"1371",3,120,"041_Lampe_Schreibtischlampe","match",41,2,1,824,6.71417052990947
"1372",3,300,"033_Kopfhoerer_Muschelkopfhoerer","match",33,2,1,513,6.24027584517077
"1373",3,120,"070_Stuhl_Schalenstuhl","match",70,2,1,855,6.75110146893676
"1374",3,120,"068_Stuhl_Holzstuhl","match",68,2,1,542,6.29526600143965
"1375",3,120,"012_Blume_Orchidee","match",12,2,1,735,6.59987049921284
"1376",3,240,"017_Computer_PC","mismatch",17,2,1,1294,7.16549347506085
"1377",3,180,"023_Glas_Sektglas","match",23,2,1,478,6.16961073249146
"1378",3,240,"052_Regal_Metallregal","match",52,2,1,546,6.30261897574491
"1381",3,0,"096_Auto_Oldtimer","match",96,2,1,1822,7.5076900778199
"1382",3,180,"071_Stuhl_Schreibtischstuhl","match",71,2,1,698,6.54821910276237
"1383",3,60,"064_Sofa_Ledersofa","mismatch",64,2,1,862,6.75925527066369
"1384",3,180,"095_Boot_Kreuzfahrtschiff","mismatch",95,2,1,911,6.81454289725996
"1385",3,240,"027_Kamera_Spiegelreflexkamera","match",27,2,1,622,6.43294009273918
"1386",3,60,"028_Wasserkocher_retroWasserkocher","match",28,2,1,921,6.82546003625531
"1387",3,120,"099_Eimer_Wassereimer","match",99,2,1,691,6.53813982376767
"1388",3,0,"022_Gitarre_Elektrogitarre","mismatch",22,2,1,1961,7.58120982619635
"1389",3,300,"079_Tisch_Schreibtisch","match",79,2,1,995,6.90274273715859
"1390",3,300,"083_Ventilator_Standventilator","match",83,2,1,578,6.35957386867238
"1391",3,60,"015_Blume_Tulpen","match",15,2,1,638,6.45833828334479
"1392",3,0,"048_Nuss_Mandel","match",48,2,1,450,6.10924758276437
"1393",3,60,"049_Nuss_Pistazie","match",49,2,1,426,6.05443934626937
"1394",3,0,"074_Telefon_Smartphone","mismatch",74,2,1,521,6.25575004175337
"1395",3,180,"088_Flugzeug_Kampfflieger","match",88,2,1,540,6.29156913955832
"1396",3,0,"029_Klavier_Fluegel","mismatch",29,2,1,462,6.13556489108174
"1397",3,240,"051_Regal_Holzregal","match",51,2,1,654,6.4831073514572
"1398",3,120,"058_Sitzbank_Holzbank_mit_Lehne","match",58,2,1,606,6.40687998606931
"1399",3,240,"093_Boot_Kanu","mismatch",93,2,1,544,6.29894924685594
"1400",3,0,"056_Seife_Fluessigseife","match",56,2,1,1430,7.26542972325395
"1401",3,120,"061_Sitzbank_Baumbank","match",61,3,1,555,6.31896811374643
"1402",3,240,"097_Besteck_Gabel","mismatch",97,3,1,809,6.69579891705849
"1403",3,300,"046_Besteck_Messer","mismatch",46,3,1,770,6.64639051484773
"1404",3,60,"088_Flugzeug_Kampfflieger","match",88,3,1,445,6.09807428216624
"1405",3,120,"100_Besteck_Loeffel","match",100,3,1,495,6.20455776256869
"1406",3,60,"010_Blume_Gaenseblume","mismatch",10,3,1,727,6.58892647753352
"1407",3,120,"015_Blume_Tulpen","match",15,3,1,971,6.87832646829133
"1409",3,180,"011_Blume_Kaktus","match",11,3,1,1105,7.00760061395185
"1410",3,0,"033_Kopfhoerer_Muschelkopfhoerer","match",33,3,1,467,6.1463292576689
"1411",3,60,"056_Seife_Fluessigseife","mismatch",56,3,1,2159,7.67740043051481
"1412",3,60,"045_Lampe_Wandlampe","mismatch",45,3,1,957,6.86380339145295
"1413",3,300,"047_Nuss_Erdnuss","match",47,3,1,470,6.1527326947041
"1415",3,0,"067_Stuhl_Buerostuhl","mismatch",67,3,1,1066,6.97166860472579
"1416",3,180,"058_Sitzbank_Holzbank_mit_Lehne","mismatch",58,3,1,718,6.57646956904822
"1417",3,60,"054_Schrank_Bueroschrank","match",54,3,1,1165,7.0604763659998
"1418",3,60,"050_Nuss_Wallnuss","mismatch",50,3,1,850,6.74523634948436
"1419",3,60,"008_Bildschirm_Desktop","match",8,3,1,621,6.43133108193348
"1420",3,0,"098_Auto_Van","match",98,3,1,665,6.49978704065585
"1421",3,120,"022_Gitarre_Elektrogitarre","mismatch",22,3,1,779,6.65801104587075
"1422",3,120,"026_Kamera_Digitalkamera","match",26,3,1,818,6.70686233660275
"1423",3,180,"004_Baum_Weide","mismatch",4,3,1,943,6.84906628263346
"1424",3,180,"029_Klavier_Fluegel","match",29,3,1,655,6.48463523563525
"1425",3,300,"005_Bett_Doppelbett","match",5,3,1,891,6.79234442747081
"1426",3,300,"036_Kaffeemaschine_Filterkaffeemaschine","mismatch",36,3,1,762,6.63594655568665
"1427",3,300,"021_Gitarre_Akustikgitarre","mismatch",21,3,1,619,6.4281052726846
"1428",3,240,"009_Bildschirm_Flachbildfernseher","match",9,3,1,1203,7.09257371597468
"1429",3,180,"064_Sofa_Ledersofa","match",64,3,1,1022,6.92951677076365
"1430",3,240,"002_Baum_Palme","mismatch",2,3,1,618,6.42648845745769
"1431",3,180,"019_Drucker_Heimdrucker","mismatch",19,3,1,776,6.65415252018322
"1432",3,180,"044_Lampe_Tischleuchte","mismatch",44,3,1,415,6.0282785202307
"1433",3,180,"006_Bett_Einzelbett","match",6,3,1,1222,7.10824413973154
"1434",3,60,"068_Stuhl_Holzstuhl","match",68,3,1,564,6.33505425149806
"1435",3,300,"065_Sofa_Zweiersofa","mismatch",65,3,1,1031,6.93828448401696
"1436",3,300,"040_Lampe_Deckenlampe","mismatch",40,3,1,1238,7.12125245324454
"1437",3,300,"077_Tisch_Rundtisch","match",77,3,1,1030,6.93731408122368
"1438",3,180,"081_Uhr_Digitaluhr","mismatch",81,3,1,2195,7.69393732550927
"1439",3,0,"072_Sessel_Ledersessel","match",72,3,1,566,6.33859407820318
"1440",3,0,"095_Boot_Kreuzfahrtschiff","mismatch",95,3,1,697,6.54678541076052
"1441",3,300,"035_Kaffeemaschine_Espressomaschine","mismatch",35,3,1,902,6.80461452006262
"1442",3,180,"086_Auto_Polizeiauto","match",86,3,1,614,6.41999492814714
"1443",3,180,"060_Sitzbank_Schaukelbank","match",60,3,1,927,6.83195356556585
"1444",3,0,"085_Auto_Pickuptruck","match",85,3,1,763,6.63725803128446
"1445",3,0,"028_Wasserkocher_retroWasserkocher","mismatch",28,3,1,690,6.5366915975913
"1446",3,240,"049_Nuss_Pistazie","mismatch",49,3,1,747,6.61606518513282
"1449",3,60,"089_Eimer_Muelleimer","match",89,3,1,690,6.5366915975913
